ncName,ncID,transID
RP11-439H9.1,NONHSAG043166,NONHSAT108089.2
RP11-439H9.1,NONHSAG043166,NONHSAT108090.2
RP11-439H9.1,NONHSAG043166,NONHSAT206956.1
RP3-425P12.1,NONHSAG043192,NONHSAT108132.2
RP3-425P12.1,NONHSAG043192,NONHSAT208887.1
RP3-425P12.2,NONHSAG043193,NONHSAT108133.2
RP3-425P12.2,NONHSAG043193,NONHSAT108134.2
RP3-425P12.2,NONHSAG043193,NONHSAT208888.1
RP3-425P12.2,NONHSAG043193,NONHSAT208889.1
RP1-313I6.12,NONHSAG094959,NONHSAT108424.2
RP1-313I6.12,NONHSAG094959,NONHSAT208928.1
RP1-313I6.12,NONHSAG094959,NONHSAT208929.1
RP1-313I6.12,NONHSAG094959,NONHSAT210374.1
RP1-313I6.12,NONHSAG094959,NONHSAT252102.1
RP1-313I6.12,NONHSAG094959,NONHSAT252103.1
RP1-313I6.12,NONHSAG094959,NONHSAT252104.1
HCG15,NONHSAG043339,NONHSAT108500.2
HCG15,NONHSAG043339,NONHSAT108501.2
HCG15,NONHSAG043339,NONHSAT207036.1
HCG15,NONHSAG043339,NONHSAT251014.1
HCG15,NONHSAG043339,NONHSAT251015.1
RPI002_002362,NONHSAG043350,NONHSAT108515.2
RPI002_002362,NONHSAG043350,NONHSAT108516.2
XXbac-BPG13B8.10,NONHSAG043357,NONHSAT108524.2
XXbac-BPG13B8.10,NONHSAG043357,NONHSAT207048.1
HCG9,NONHSAG043387,NONHSAT108571.2
HCG9,NONHSAG043387,NONHSAT207065.1
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT108682.2
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT108685.2
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT108686.2
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT208963.1
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT252174.1
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT252175.1
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT252177.1
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT252180.1
XXbac-BPG27H4.8,NONHSAG043436,NONHSAT252181.1
HCG21,NONHSAG043447,NONHSAT108703.2
HCG21,NONHSAG043447,NONHSAT108705.2
HCG21,NONHSAG043447,NONHSAT108706.2
HCG21,NONHSAG043447,NONHSAT208965.1
HCG21,NONHSAG043447,NONHSAT208966.1
HCG24,NONHSAG043592,NONHSAT108970.2
HCG24,NONHSAG043592,NONHSAT108971.2
HCG24,NONHSAG043592,NONHSAT108972.2
HCG24,NONHSAG043592,NONHSAT207138.1
RP3-329A5.8,NONHSAG094120,NONHSAT112166.2
RP3-329A5.8,NONHSAG094120,NONHSAT209038.1
RP3-329A5.8,NONHSAG094120,NONHSAT209039.1
RP3-329A5.8,NONHSAG094120,NONHSAT209040.1
RP3-329A5.8,NONHSAG094120,NONHSAT252235.1
RP3-329A5.8,NONHSAG094120,NONHSAT252236.1
RP3-329A5.8,NONHSAG094120,NONHSAT252237.1
RP3-329A5.8,NONHSAG094120,NONHSAT252238.1
RP3-329A5.8,NONHSAG094120,NONHSAT252239.1
RP3-329A5.8,NONHSAG094120,NONHSAT252240.1
RP3-340B19.3,NONHSAG043657,NONHSAT112184.2
RP3-340B19.3,NONHSAG043657,NONHSAT207188.1
RP3-340B19.3,NONHSAG043657,NONHSAT251088.1
RP3-340B19.3,NONHSAG043657,NONHSAT251091.1
RP3-340B19.3,NONHSAG043657,NONHSAT251092.1
RP1-50J22.4,NONHSAG043669,NONHSAT112214.2
RP1-50J22.4,NONHSAG043669,NONHSAT112215.2
RP1-50J22.4,NONHSAG043669,NONHSAT207195.1
RP1-50J22.4,NONHSAG043669,NONHSAT207196.1
RP1-153P14.5,NONHSAG043694,NONHSAT112263.2
RP1-153P14.5,NONHSAG043694,NONHSAT112267.2
RP1-153P14.5,NONHSAG043694,NONHSAT112269.2
RP1-153P14.5,NONHSAG043694,NONHSAT112271.2
RP1-153P14.5,NONHSAG043694,NONHSAT207211.1
RP1-153P14.5,NONHSAG043694,NONHSAT251112.1
RP1-153P14.5,NONHSAG043694,NONHSAT251113.1
RP1-153P14.5,NONHSAG043694,NONHSAT251116.1
RP1-153P14.5,NONHSAG043694,NONHSAT251117.1
RP1-153P14.5,NONHSAG043694,NONHSAT251118.1
RP3-441A12.1,NONHSAG043704,NONHSAT112285.2
RP3-441A12.1,NONHSAG043704,NONHSAT209060.1
RP3-441A12.1,NONHSAG043704,NONHSAT252261.1
RP3-441A12.1,NONHSAG043704,NONHSAT252263.1
RP11-61I13.3,NONHSAG043735,NONHSAT112441.2
RP11-61I13.3,NONHSAG043735,NONHSAT112442.2
RP11-61I13.3,NONHSAG043735,NONHSAT209070.1
RP11-61I13.3,NONHSAG043735,NONHSAT209071.1
RP11-61I13.3,NONHSAG043735,NONHSAT209072.1
RP11-552E20.1,NONHSAG043740,NONHSAT112458.2
RP11-552E20.1,NONHSAG043740,NONHSAT112459.2
RP11-552E20.1,NONHSAG043740,NONHSAT209074.1
RP11-552E20.4,NONHSAG043743,NONHSAT112469.2
RP11-552E20.4,NONHSAG043743,NONHSAT209077.1
RP11-552E20.4,NONHSAG043743,NONHSAT209078.1
RP3-462C17.1,NONHSAG043748,NONHSAT112690.2
RP3-462C17.1,NONHSAG043748,NONHSAT209084.1
RP11-570K4.1,NONHSAG043749,NONHSAT112691.2
RP11-570K4.1,NONHSAG043749,NONHSAT209086.1
RP11-7K24.3,NONHSAG113236,NONHSAT252288.1
RP11-344J7.2,NONHSAG043835,NONHSAT112923.2
RP11-344J7.2,NONHSAG043835,NONHSAT112924.2
RP11-344J7.2,NONHSAG043835,NONHSAT112925.2
RP11-344J7.2,NONHSAG043835,NONHSAT112927.2
RP11-344J7.2,NONHSAG043835,NONHSAT112928.2
RP11-344J7.2,NONHSAG043835,NONHSAT112929.2
RP11-344J7.2,NONHSAG043835,NONHSAT209132.1
RP11-344J7.2,NONHSAG043835,NONHSAT209136.1
RP11-344J7.2,NONHSAG043835,NONHSAT209137.1
RP11-268F1.3,NONHSAG043879,NONHSAT113019.2
RP11-268F1.3,NONHSAG043879,NONHSAT209173.1
RP3-365O12.2,NONHSAG043884,NONHSAT113024.2
RP3-365O12.2,NONHSAG043884,NONHSAT207341.1
RP3-417L20.4,NONHSAG043910,NONHSAT113065.2
RP3-417L20.4,NONHSAG043910,NONHSAT113066.2
RP3-417L20.4,NONHSAG043910,NONHSAT207354.1
RP3-417L20.4,NONHSAG043910,NONHSAT207355.1
RP11-397G17.1,NONHSAG043913,NONHSAT113075.2
RP11-397G17.1,NONHSAG043913,NONHSAT207358.1
RP11-524K22.1,NONHSAG043915,NONHSAT113078.2
RP11-524K22.1,NONHSAG043915,NONHSAT113079.2
RP11-524K22.1,NONHSAG043915,NONHSAT113080.2
RP3-335N17.2,NONHSAG043925,NONHSAT113092.2
RP3-335N17.2,NONHSAG043925,NONHSAT113093.2
RP3-335N17.2,NONHSAG043925,NONHSAT113094.2
RP3-335N17.2,NONHSAG043925,NONHSAT207370.1
RP3-335N17.2,NONHSAG043925,NONHSAT207371.1
RP13-476E20.1,NONHSAG095162,NONHSAT113194.2
RP13-476E20.1,NONHSAG095162,NONHSAT113196.2
RP13-476E20.1,NONHSAG095162,NONHSAT113198.2
RP13-476E20.1,NONHSAG095162,NONHSAT113199.2
RP13-476E20.1,NONHSAG095162,NONHSAT113200.2
RP13-476E20.1,NONHSAG095162,NONHSAT209212.1
RP13-476E20.1,NONHSAG095162,NONHSAT209214.1
RP13-476E20.1,NONHSAG095162,NONHSAT210577.1
RP13-476E20.1,NONHSAG095162,NONHSAT252352.1
RP13-476E20.1,NONHSAG095162,NONHSAT252353.1
RP13-476E20.1,NONHSAG095162,NONHSAT252354.1
RP13-476E20.1,NONHSAG095162,NONHSAT252355.1
RP13-476E20.1,NONHSAG095162,NONHSAT252356.1
RP13-476E20.1,NONHSAG095162,NONHSAT252357.1
MLIP-IT1,NONHSAG043973,NONHSAT113205.2
MLIP-IT1,NONHSAG043973,NONHSAT113206.2
MLIP-IT1,NONHSAG043973,NONHSAT113208.2
MLIP-IT1,NONHSAG043973,NONHSAT207397.1
MLIP-IT1,NONHSAG043973,NONHSAT251174.1
MLIP-IT1,NONHSAG043973,NONHSAT251175.1
MLIP-IT1,NONHSAG043973,NONHSAT251176.1
RP3-445N2.1,NONHSAG043991,NONHSAT113242.2
XXbac-BPGBPG55C20.1,NONHSAG094239,NONHSAT209247.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT207417.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT207418.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT207419.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT251187.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT251188.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT251189.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT251190.1
XXbac-BPG55C20.7,NONHSAG093295,NONHSAT251191.1
RP1-288M22.2,NONHSAG044107,NONHSAT113512.2
RP1-288M22.2,NONHSAG044107,NONHSAT113514.2
RP1-288M22.2,NONHSAG044107,NONHSAT207475.1
RP11-553A21.3,NONHSAG095261,NONHSAT113580.2
RP11-553A21.3,NONHSAG095261,NONHSAT209315.1
RP11-553A21.3,NONHSAG095261,NONHSAT209316.1
RP11-553A21.3,NONHSAG095261,NONHSAT210676.1
RP11-553A21.3,NONHSAG095261,NONHSAT252400.1
RP11-553A21.3,NONHSAG095261,NONHSAT252401.1
RP11-554D15.4,NONHSAG044144,NONHSAT113592.2
RP11-554D15.4,NONHSAG044144,NONHSAT207484.1
NONHSAG044173,NONHSAG044173,NONHSAT113646.2
NONHSAG044173,NONHSAG044173,NONHSAT113647.2
NONHSAG044173,NONHSAG044173,NONHSAT113648.2
NONHSAG044173,NONHSAG044173,NONHSAT207512.1
RP3-390M24.1,NONHSAG094292,NONHSAT113670.2
RP3-390M24.1,NONHSAG094292,NONHSAT209337.1
RP3-390M24.1,NONHSAG094292,NONHSAT209338.1
RP3-390M24.1,NONHSAG094292,NONHSAT209339.1
RP3-390M24.1,NONHSAG094292,NONHSAT209340.1
RP3-390M24.1,NONHSAG094292,NONHSAT252428.1
RP3-390M24.1,NONHSAG094292,NONHSAT252429.1
RP3-390M24.1,NONHSAG094292,NONHSAT252430.1
RP3-390M24.1,NONHSAG094292,NONHSAT252431.1
RP3-390M24.1,NONHSAG094292,NONHSAT252433.1
RP1-159G19.1,NONHSAG044206,NONHSAT113712.2
RP1-159G19.1,NONHSAG044206,NONHSAT209349.1
RP1-159G19.1,NONHSAG044206,NONHSAT209350.1
RP1-159G19.1,NONHSAG044206,NONHSAT252450.1
RP1-159G19.1,NONHSAG044206,NONHSAT252451.1
RP1-159G19.1,NONHSAG044206,NONHSAT252452.1
RP1-92C4.2,NONHSAG044209,NONHSAT113716.2
RP1-92C4.2,NONHSAG044209,NONHSAT207530.1
RP1-300G12.2,NONHSAG044222,NONHSAT113740.2
RP1-300G12.2,NONHSAG044222,NONHSAT113741.2
RP1-300G12.2,NONHSAG044222,NONHSAT209356.1
RP5-991C6.3,NONHSAG044226,NONHSAT113748.2
RP11-445L13__B.3,NONHSAG044245,NONHSAT113779.2
RP11-51G5.1,NONHSAG044260,NONHSAT113805.2
RP11-51G5.1,NONHSAG044260,NONHSAT207561.1
RP11-30P6.6,NONHSAG094315,NONHSAT113834.2
RP11-30P6.6,NONHSAG094315,NONHSAT209376.1
RP11-30P6.6,NONHSAG094315,NONHSAT209377.1
RP11-30P6.6,NONHSAG094315,NONHSAT252480.1
RP11-30P6.6,NONHSAG094315,NONHSAT252481.1
RP11-30P6.6,NONHSAG094315,NONHSAT252482.1
RP11-30P6.6,NONHSAG094315,NONHSAT252483.1
RP11-30P6.6,NONHSAG094315,NONHSAT252484.1
RP11-30P6.6,NONHSAG094315,NONHSAT252485.1
RP11-30P6.6,NONHSAG094315,NONHSAT252486.1
RP11-393I2.4,NONHSAG094318,NONHSAT209396.1
RP11-393I2.4,NONHSAG094318,NONHSAT252498.1
RP11-393I2.4,NONHSAG094318,NONHSAT252499.1
RP11-393I2.4,NONHSAG094318,NONHSAT252500.1
RP11-63L7.5,NONHSAG094329,NONHSAT209408.1
RP11-63L7.5,NONHSAG094329,NONHSAT252511.1
RP11-16C18.3,NONHSAG044337,NONHSAT113946.2
RP11-16C18.3,NONHSAG044337,NONHSAT113947.2
RP11-16C18.3,NONHSAG044337,NONHSAT209414.1
RP1-45N11.1,NONHSAG044356,NONHSAT113985.2
RP1-45N11.1,NONHSAG044356,NONHSAT207619.1
RP11-127B16.1,NONHSAG044373,NONHSAT114012.2
RP11-127B16.1,NONHSAG044373,NONHSAT209438.1
RP1-104O17.3,NONHSAG044419,NONHSAT114089.2
RP11-111D3.2,NONHSAG044424,NONHSAT114101.2
RP11-111D3.2,NONHSAG044424,NONHSAT207709.1
RP1-121G13.2,NONHSAG044449,NONHSAT114154.2
RP1-121G13.2,NONHSAG044449,NONHSAT114155.2
RP1-121G13.2,NONHSAG044449,NONHSAT207739.1
RP1-60O19.2,NONHSAG044510,NONHSAT114249.2
RP1-60O19.2,NONHSAG044510,NONHSAT114250.2
RP1-60O19.2,NONHSAG044510,NONHSAT114251.2
RP1-60O19.2,NONHSAG044510,NONHSAT207785.1
RP1-142L7.9,NONHSAG044626,NONHSAT114508.2
RP11-346D19.1,NONHSAG044644,NONHSAT114545.2
RP11-346D19.1,NONHSAG044644,NONHSAT114546.2
RP11-346D19.1,NONHSAG044644,NONHSAT207882.1
RP11-346D19.1,NONHSAG044644,NONHSAT251432.1
RP3-399L15.1,NONHSAG044673,NONHSAT114615.2
RP3-399L15.1,NONHSAG044673,NONHSAT114616.2
RP3-399L15.1,NONHSAG044673,NONHSAT114617.2
RP3-399L15.1,NONHSAG044673,NONHSAT114618.2
RP3-399L15.1,NONHSAG044673,NONHSAT114619.2
RP3-399L15.1,NONHSAG044673,NONHSAT114620.2
RP3-399L15.1,NONHSAG044673,NONHSAT114621.2
RP3-399L15.1,NONHSAG044673,NONHSAT209600.1
RP3-399L15.1,NONHSAG044673,NONHSAT209601.1
RP1-93H18.6,NONHSAG044689,NONHSAT114652.2
RP1-93H18.6,NONHSAG044689,NONHSAT209613.1
RP1-93H18.6,NONHSAG044689,NONHSAT209614.1
RP1-92C8.3,NONHSAG044703,NONHSAT114673.2
RP1-92C8.3,NONHSAG044703,NONHSAT209618.1
RP11-73O6.3,NONHSAG044825,NONHSAT114898.2
RP11-73O6.3,NONHSAG044825,NONHSAT114899.2
RP11-73O6.3,NONHSAG044825,NONHSAT209671.1
RP11-73O6.3,NONHSAG044825,NONHSAT209672.1
RP11-73O6.3,NONHSAG044825,NONHSAT209673.1
RP11-73O6.3,NONHSAG044825,NONHSAT209674.1
RP11-69I8.2,NONHSAG044846,NONHSAT114930.2
RP11-69I8.2,NONHSAG044846,NONHSAT114931.2
RP11-69I8.2,NONHSAG044846,NONHSAT114932.2
RP3-523C21.2,NONHSAG044849,NONHSAT114936.2
RP3-523C21.2,NONHSAG044849,NONHSAT114937.2
RP3-523C21.2,NONHSAG044849,NONHSAT114938.2
RP3-523C21.2,NONHSAG044849,NONHSAT114939.2
RP3-523C21.2,NONHSAG044849,NONHSAT208035.1
RP3-523C21.2,NONHSAG044849,NONHSAT208037.1
RP3-523C21.1,NONHSAG044851,NONHSAT114942.2
RP3-523C21.1,NONHSAG044851,NONHSAT114944.2
RP3-523C21.1,NONHSAG044851,NONHSAT114945.2
RP3-523C21.1,NONHSAG044851,NONHSAT114946.2
RP3-523C21.1,NONHSAG044851,NONHSAT114947.2
RP3-523C21.1,NONHSAG044851,NONHSAT114948.2
RP3-523C21.1,NONHSAG044851,NONHSAT114949.2
RP3-523C21.1,NONHSAG044851,NONHSAT114951.2
RP3-523C21.1,NONHSAG044851,NONHSAT114952.2
RP3-523C21.1,NONHSAG044851,NONHSAT114954.2
RP3-523C21.1,NONHSAG044851,NONHSAT114955.2
RP3-523C21.1,NONHSAG044851,NONHSAT114956.2
RP3-523C21.1,NONHSAG044851,NONHSAT114957.2
RP3-523C21.1,NONHSAG044851,NONHSAT114958.2
RP3-523C21.1,NONHSAG044851,NONHSAT251507.1
RP3-523C21.1,NONHSAG044851,NONHSAT251508.1
RP3-523C21.1,NONHSAG044851,NONHSAT251509.1
RP1-283K11.3,NONHSAG044873,NONHSAT114993.2
RP1-283K11.3,NONHSAG044873,NONHSAT209691.1
RP4-662A9.2,NONHSAG044880,NONHSAT115003.2
RP4-662A9.2,NONHSAG044880,NONHSAT115004.2
RP4-662A9.2,NONHSAG044880,NONHSAT208055.1
CTA-31J9.2,NONHSAG044896,NONHSAT115048.2
CTA-31J9.2,NONHSAG044896,NONHSAT115049.2
RP1-287H17.1,NONHSAG044899,NONHSAT115052.2
RP1-287H17.1,NONHSAG044899,NONHSAT209722.1
RP1-287H17.1,NONHSAG044899,NONHSAT209723.1
RP1-32B1.4,NONHSAG044912,NONHSAT115077.2
RP1-32B1.4,NONHSAG044912,NONHSAT251528.1
RP11-95M15.1,NONHSAG095789,NONHSAT115165.2
RP11-95M15.1,NONHSAG095789,NONHSAT115167.2
RP11-95M15.1,NONHSAG095789,NONHSAT115169.2
RP11-95M15.1,NONHSAG095789,NONHSAT208098.1
RP11-95M15.1,NONHSAG095789,NONHSAT208099.1
RP11-95M15.1,NONHSAG095789,NONHSAT208100.1
RP11-95M15.1,NONHSAG095789,NONHSAT208102.1
RP11-95M15.1,NONHSAG095789,NONHSAT208103.1
RP11-95M15.1,NONHSAG095789,NONHSAT211204.1
RP11-95M15.1,NONHSAG095789,NONHSAT251551.1
RP11-95M15.1,NONHSAG095789,NONHSAT251552.1
RP11-95M15.1,NONHSAG095789,NONHSAT251553.1
RP11-95M15.1,NONHSAG095789,NONHSAT251554.1
RP11-95M15.1,NONHSAG095789,NONHSAT251555.1
RP11-95M15.1,NONHSAG095789,NONHSAT251556.1
RP11-356I2.1,NONHSAG044952,NONHSAT115172.2
RP11-356I2.1,NONHSAG044952,NONHSAT115173.2
RP11-356I2.1,NONHSAG044952,NONHSAT115174.2
RP11-356I2.1,NONHSAG044952,NONHSAT115175.2
RP11-356I2.1,NONHSAG044952,NONHSAT209761.1
RP11-356I2.1,NONHSAG044952,NONHSAT209763.1
RP11-445F6.2,NONHSAG093660,NONHSAT115245.2
RP11-445F6.2,NONHSAG093660,NONHSAT115246.2
RP11-445F6.2,NONHSAG093660,NONHSAT208120.1
RP11-445F6.2,NONHSAG093660,NONHSAT208121.1
RP11-445F6.2,NONHSAG093660,NONHSAT251578.1
RP11-445F6.2,NONHSAG093660,NONHSAT251579.1
RP11-445F6.2,NONHSAG093660,NONHSAT251580.1
RP11-445F6.2,NONHSAG093660,NONHSAT251581.1
RP11-445F6.2,NONHSAG093660,NONHSAT251582.1
RP11-445F6.2,NONHSAG093660,NONHSAT251583.1
RP11-445F6.2,NONHSAG093660,NONHSAT251584.1
RP11-445F6.2,NONHSAG093660,NONHSAT251586.1
RP5-899B16.2,NONHSAG044996,NONHSAT115261.2
RP11-137J7.2,NONHSAG045014,NONHSAT115303.2
RP11-137J7.2,NONHSAG045014,NONHSAT208160.1
RP11-753B14.1,NONHSAG045017,NONHSAT115306.2
RP11-753B14.1,NONHSAG045017,NONHSAT115307.2
RP11-753B14.1,NONHSAG045017,NONHSAT209807.1
RP11-753B14.1,NONHSAG045017,NONHSAT209808.1
RP11-753B14.1,NONHSAG045017,NONHSAT209809.1
RP11-242F11.2,NONHSAG045103,NONHSAT115467.2
RP11-242F11.2,NONHSAG045103,NONHSAT209854.1
RP11-631F7.2,NONHSAG045105,NONHSAT115469.2
RP11-162J8.2,NONHSAG045114,NONHSAT115482.2
RP11-162J8.2,NONHSAG045114,NONHSAT209863.1
RP11-472G23.10,NONHSAG045143,NONHSAT115531.2
SYNE1-AS1,NONHSAG045169,NONHSAT115587.2
SYNE1-AS1,NONHSAG045169,NONHSAT208269.1
RP3-398G3.5,NONHSAG045170,NONHSAT115588.2
RP3-398G3.5,NONHSAG045170,NONHSAT208270.1
RP11-475C16.2,NONHSAG045184,NONHSAT115615.2
RP11-475C16.2,NONHSAG045184,NONHSAT115616.2
RP11-518I13.1,NONHSAG045230,NONHSAT115695.2
RP11-13P5.1,NONHSAG045279,NONHSAT115831.2
RP11-13P5.1,NONHSAG045279,NONHSAT115832.2
RP11-13P5.1,NONHSAG045279,NONHSAT208340.1
RP11-13P5.2,NONHSAG045281,NONHSAT115834.2
RP3-393E18.2,NONHSAG045291,NONHSAT115849.2
RP3-393E18.2,NONHSAG045291,NONHSAT115850.2
RP3-393E18.2,NONHSAG045291,NONHSAT115851.2
RP3-393E18.2,NONHSAG045291,NONHSAT115852.2
RP3-393E18.2,NONHSAG045291,NONHSAT209956.1
RP1-276N6.2,NONHSAG045315,NONHSAT115900.2
RP1-276N6.2,NONHSAG045315,NONHSAT208357.1
RP1-155D22.1,NONHSAG045364,NONHSAT115984.2
RP1-155D22.1,NONHSAG045364,NONHSAT210001.1
RP11-347L18.1,NONHSAG045368,NONHSAT115988.2
RP11-347L18.1,NONHSAG045368,NONHSAT210009.1
RPS6KA2-IT1,NONHSAG045395,NONHSAT116051.2
RPS6KA2-IT1,NONHSAG045395,NONHSAT210031.1
RP11-568A7.2,NONHSAG045416,NONHSAT116093.2
RP11-568A7.2,NONHSAG045416,NONHSAT208457.1
RP11-568A7.2,NONHSAG045416,NONHSAT208458.1
RP11-568A7.2,NONHSAG045416,NONHSAT208459.1
RP11-568A7.2,NONHSAG045416,NONHSAT208460.1
RP11-568A7.2,NONHSAG045416,NONHSAT251750.1
RP11-351J23.1,NONHSAG045425,NONHSAT116107.2
RP11-351J23.1,NONHSAG045425,NONHSAT116108.2
RP11-351J23.1,NONHSAG045425,NONHSAT210046.1
RP11-351J23.1,NONHSAG045425,NONHSAT210047.1
RP3-470B24.5,NONHSAG045435,NONHSAT116124.2
RP3-470B24.5,NONHSAG045435,NONHSAT116125.2
RP3-470B24.5,NONHSAG045435,NONHSAT116126.2
RP3-470B24.5,NONHSAG045435,NONHSAT116127.2
RP3-470B24.5,NONHSAG045435,NONHSAT116129.2
RP3-470B24.5,NONHSAG045435,NONHSAT116130.2
RP3-470B24.5,NONHSAG045435,NONHSAT116131.2
RP3-470B24.5,NONHSAG045435,NONHSAT210059.1
RP3-470B24.5,NONHSAG045435,NONHSAT210060.1
RP3-470B24.5,NONHSAG045435,NONHSAT252939.1
RP11-503C24.1,NONHSAG045442,NONHSAT116140.2
RP11-503C24.1,NONHSAG045442,NONHSAT208497.1
RP11-503C24.2,NONHSAG045443,NONHSAT116141.2
RP11-503C24.2,NONHSAG045443,NONHSAT210065.1
RP11-503C24.4,NONHSAG045446,NONHSAT116146.2
RP11-503C24.4,NONHSAG045446,NONHSAT208502.1
RP11-503C24.4,NONHSAG045446,NONHSAT251759.1
RP11-503C24.6,NONHSAG045451,NONHSAT116151.2
RP1-125N5.2,NONHSAG045454,NONHSAT116155.2
RP1-125N5.2,NONHSAG045454,NONHSAT208512.1
RP11-417E7.1,NONHSAG045470,NONHSAT116181.2
RP11-417E7.1,NONHSAG045470,NONHSAT116182.2
RP11-417E7.1,NONHSAG045470,NONHSAT116183.2
RP11-417E7.1,NONHSAG045470,NONHSAT210085.1
RP11-417E7.1,NONHSAG045470,NONHSAT210086.1
RP11-417E7.1,NONHSAG045470,NONHSAT252948.1
RP11-417E7.2,NONHSAG045472,NONHSAT116187.2
XXyac-YX65C7_A.3,NONHSAG045476,NONHSAT116193.2
XXyac-YX65C7_A.3,NONHSAG045476,NONHSAT116194.2
XXyac-YX65C7_A.3,NONHSAG045476,NONHSAT210090.1
RP5-1086L22.1,NONHSAG094712,NONHSAT116263.2
RP5-1086L22.1,NONHSAG094712,NONHSAT210114.1
RP5-1086L22.1,NONHSAG094712,NONHSAT210115.1
RP5-1086L22.1,NONHSAG094712,NONHSAT210116.1
RP5-1086L22.1,NONHSAG094712,NONHSAT210119.1
RP5-1086L22.1,NONHSAG094712,NONHSAT210120.1
RP5-1086L22.1,NONHSAG094712,NONHSAT210122.1
RP5-1086L22.1,NONHSAG094712,NONHSAT252978.1
RP5-894D12.3,NONHSAG045511,NONHSAT116266.2
RP5-894D12.3,NONHSAG045511,NONHSAT116267.2
RP5-894D12.3,NONHSAG045511,NONHSAT208563.1
RP5-894D12.3,NONHSAG045511,NONHSAT208564.1
NONHSAG045510,NONHSAG045510,NONHSAT116264.2
NONHSAG045510,NONHSAG045510,NONHSAT210125.1
AC093627.8,NONHSAG046710,NONHSAT118571.2
AC093627.8,NONHSAG046710,NONHSAT118572.2
AC093627.11,NONHSAG046719,NONHSAT118612.2
AC093627.11,NONHSAG046719,NONHSAT118614.2
AC093627.11,NONHSAG046719,NONHSAT118615.2
AC093627.11,NONHSAG046719,NONHSAT211517.1
AC093627.11,NONHSAG046719,NONHSAT211518.1
AC147651.1,NONHSAG046733,NONHSAT118634.2
AC147651.1,NONHSAG046733,NONHSAT213068.1
AC074389.7,NONHSAG046778,NONHSAT118761.2
AC074389.7,NONHSAG046778,NONHSAT213087.1
AC004906.3,NONHSAG046811,NONHSAT118830.2
AC004906.3,NONHSAG046811,NONHSAT118831.2
AC004906.3,NONHSAG046811,NONHSAT211577.1
AC024028.1,NONHSAG046815,NONHSAT118838.2
AC024028.1,NONHSAG046815,NONHSAT213102.1
AC073316.2,NONHSAG046820,NONHSAT118847.2
AC073316.2,NONHSAG046820,NONHSAT213109.1
AC073316.2,NONHSAG046820,NONHSAT213110.1
AC073316.2,NONHSAG046820,NONHSAT253883.1
RBAK,NONHSAG046840,NONHSAT118901.2
RBAK,NONHSAG046840,NONHSAT211595.1
AC004160.4,NONHSAG046953,NONHSAT119222.2
AC004160.4,NONHSAG046953,NONHSAT119223.2
AC004160.4,NONHSAG046953,NONHSAT119224.2
AC004160.4,NONHSAG046953,NONHSAT211676.1
AC005281.1,NONHSAG046958,NONHSAT119233.2
AC005281.1,NONHSAG046958,NONHSAT211679.1
AC006000.5,NONHSAG046973,NONHSAT119252.2
AC006150.1,NONHSAG046984,NONHSAT119270.2
AC006150.1,NONHSAG046984,NONHSAT211704.1
AC005550.4,NONHSAG046994,NONHSAT119281.2
AC005550.4,NONHSAG046994,NONHSAT119282.2
AC005550.4,NONHSAG046994,NONHSAT119283.2
AC005550.4,NONHSAG046994,NONHSAT211708.1
AC005550.4,NONHSAG046994,NONHSAT253129.1
AC005550.4,NONHSAG046994,NONHSAT253130.1
AC005550.5,NONHSAG046995,NONHSAT119284.2
AC005550.5,NONHSAG046995,NONHSAT213195.1
GS1-166A23.2,NONHSAG096949,NONHSAT213201.1
AC006482.1,NONHSAG047025,NONHSAT119343.2
AC004543.2,NONHSAG047049,NONHSAT119392.2
AC004543.2,NONHSAG047049,NONHSAT213238.1
RP11-486P11.1,NONHSAG047053,NONHSAT119406.2
RP11-486P11.1,NONHSAG047053,NONHSAT211735.1
AC005083.1,NONHSAG047056,NONHSAT119412.2
AC005083.1,NONHSAG047056,NONHSAT119413.2
AC005083.1,NONHSAG047056,NONHSAT119414.2
AC005083.1,NONHSAG047056,NONHSAT119415.2
AC005083.1,NONHSAG047056,NONHSAT119416.2
AC005083.1,NONHSAG047056,NONHSAT211742.1
AC005083.1,NONHSAG047056,NONHSAT253140.1
AC005083.1,NONHSAG047056,NONHSAT253141.1
AC005083.1,NONHSAG047056,NONHSAT253142.1
AC005083.1,NONHSAG047056,NONHSAT253143.1
AC005083.1,NONHSAG047056,NONHSAT253144.1
AC099342.1,NONHSAG047058,NONHSAT119420.2
AC099342.1,NONHSAG047058,NONHSAT119421.2
