label,accuracy,precision,sensitivity,specificity,F1_score,MCC,AUROC,AUPR
619,0.8,0.941,0.64,0.96,0.762,0.633,0.874,0.874
620,0.82,0.944,0.68,0.96,0.791,0.667,0.92,0.93
621,0.76,0.81,0.68,0.84,0.739,0.527,0.853,0.857
622,0.82,0.944,0.68,0.96,0.791,0.667,0.894,0.912
623,0.72,0.762,0.64,0.8,0.696,0.446,0.877,0.879
624,0.78,0.889,0.64,0.92,0.744,0.583,0.867,0.896
625,0.82,1.0,0.64,1.0,0.78,0.686,0.965,0.975
626,0.82,0.944,0.68,0.96,0.791,0.667,0.931,0.918
627,0.76,0.842,0.64,0.88,0.727,0.536,0.874,0.891
628,0.82,0.944,0.68,0.96,0.791,0.667,0.92,0.931
629,0.8,0.895,0.68,0.92,0.773,0.618,0.882,0.884
630,0.8,0.895,0.68,0.92,0.773,0.618,0.886,0.901
631,0.76,0.842,0.64,0.88,0.727,0.536,0.882,0.89
632,0.82,1.0,0.64,1.0,0.78,0.686,0.931,0.947
633,0.8,0.895,0.68,0.92,0.773,0.618,0.893,0.883
634,0.82,0.944,0.68,0.96,0.791,0.667,0.925,0.933
635,0.78,0.889,0.64,0.92,0.744,0.583,0.88,0.86
636,0.8,0.895,0.68,0.92,0.773,0.618,0.899,0.891
637,0.78,0.85,0.68,0.88,0.756,0.572,0.878,0.887
638,0.78,0.85,0.68,0.88,0.756,0.572,0.886,0.903
639,0.8,0.895,0.68,0.92,0.773,0.618,0.909,0.92
640,0.78,0.889,0.64,0.92,0.744,0.583,0.862,0.86
641,0.78,0.889,0.64,0.92,0.744,0.583,0.808,0.833
642,0.8,0.895,0.68,0.92,0.773,0.618,0.882,0.885
643,0.76,0.81,0.68,0.84,0.739,0.527,0.827,0.818
644,0.78,0.889,0.64,0.92,0.744,0.583,0.904,0.916
645,0.78,0.889,0.64,0.92,0.744,0.583,0.934,0.922
646,0.72,0.762,0.64,0.8,0.696,0.446,0.786,0.722
647,0.8,0.941,0.64,0.96,0.762,0.633,0.925,0.939
648,0.76,0.842,0.64,0.88,0.727,0.536,0.846,0.862
649,0.84,1.0,0.68,1.0,0.81,0.718,0.968,0.974
650,0.78,0.85,0.68,0.88,0.756,0.572,0.864,0.84
651,0.8,0.941,0.64,0.96,0.762,0.633,0.92,0.928
652,0.8,0.941,0.64,0.96,0.762,0.633,0.866,0.896
653,0.74,0.833,0.6,0.88,0.698,0.5,0.87,0.865
654,0.76,0.81,0.68,0.84,0.739,0.527,0.898,0.901
655,0.76,0.842,0.64,0.88,0.727,0.536,0.837,0.843
656,0.8,0.895,0.68,0.92,0.773,0.618,0.91,0.911
657,0.8,0.941,0.64,0.96,0.762,0.633,0.93,0.94
658,0.74,0.773,0.68,0.8,0.723,0.483,0.829,0.789
659,0.82,1.0,0.64,1.0,0.78,0.686,0.95,0.961
660,0.78,0.889,0.64,0.92,0.744,0.583,0.867,0.884
661,0.78,0.889,0.64,0.92,0.744,0.583,0.864,0.879
662,0.8,0.941,0.64,0.96,0.762,0.633,0.862,0.851
663,0.76,0.882,0.6,0.92,0.714,0.549,0.907,0.903
664,0.84,1.0,0.68,1.0,0.81,0.718,0.914,0.929
665,0.78,0.85,0.68,0.88,0.756,0.572,0.87,0.837
666,0.74,0.8,0.64,0.84,0.711,0.49,0.794,0.79
667,0.76,0.842,0.64,0.88,0.727,0.536,0.816,0.817
668,0.8,0.941,0.64,0.96,0.762,0.633,0.925,0.935
669,0.8,0.895,0.68,0.92,0.773,0.618,0.88,0.867
670,0.78,0.85,0.68,0.88,0.756,0.572,0.883,0.86
671,0.8,0.941,0.64,0.96,0.762,0.633,0.93,0.938
672,0.8,0.941,0.64,0.96,0.762,0.633,0.898,0.904
673,0.78,0.85,0.68,0.88,0.756,0.572,0.893,0.911
674,0.8,0.895,0.68,0.92,0.773,0.618,0.899,0.91
675,0.82,1.0,0.64,1.0,0.78,0.686,0.936,0.945
676,0.7,0.75,0.6,0.8,0.667,0.408,0.821,0.849
677,0.76,0.842,0.64,0.88,0.727,0.536,0.89,0.894
678,0.7,0.727,0.64,0.76,0.681,0.403,0.808,0.836
679,0.8,0.941,0.64,0.96,0.762,0.633,0.907,0.912
680,0.82,1.0,0.64,1.0,0.78,0.686,0.896,0.92
681,0.82,1.0,0.64,1.0,0.78,0.686,0.906,0.923
682,0.72,0.789,0.6,0.84,0.682,0.453,0.874,0.897
683,0.74,0.8,0.64,0.84,0.711,0.49,0.875,0.864
684,0.76,0.842,0.64,0.88,0.727,0.536,0.843,0.836
685,0.8,0.895,0.68,0.92,0.773,0.618,0.898,0.9
686,0.8,0.941,0.64,0.96,0.762,0.633,0.918,0.934
687,0.78,0.889,0.64,0.92,0.744,0.583,0.882,0.897
688,0.84,1.0,0.68,1.0,0.81,0.718,0.971,0.976
689,0.82,0.944,0.68,0.96,0.791,0.667,0.914,0.929
690,0.78,0.889,0.64,0.92,0.744,0.583,0.89,0.881
691,0.76,0.842,0.64,0.88,0.727,0.536,0.878,0.88
692,0.78,0.889,0.64,0.92,0.744,0.583,0.88,0.889
693,0.82,0.944,0.68,0.96,0.791,0.667,0.926,0.935
694,0.76,0.81,0.68,0.84,0.739,0.527,0.867,0.882
695,0.78,0.889,0.64,0.92,0.744,0.583,0.877,0.876
696,0.76,0.842,0.64,0.88,0.727,0.536,0.882,0.891
697,0.8,0.895,0.68,0.92,0.773,0.618,0.874,0.881
698,0.76,0.842,0.64,0.88,0.727,0.536,0.797,0.825
699,0.8,0.941,0.64,0.96,0.762,0.633,0.934,0.922
700,0.78,0.889,0.64,0.92,0.744,0.583,0.899,0.913
701,0.82,0.944,0.68,0.96,0.791,0.667,0.891,0.908
702,0.82,1.0,0.64,1.0,0.78,0.686,0.88,0.915
703,0.8,0.941,0.64,0.96,0.762,0.633,0.92,0.931
704,0.82,1.0,0.64,1.0,0.78,0.686,0.915,0.933
705,0.78,0.889,0.64,0.92,0.744,0.583,0.862,0.874
706,0.84,1.0,0.68,1.0,0.81,0.718,0.976,0.979
707,0.78,0.85,0.68,0.88,0.756,0.572,0.888,0.903
708,0.82,0.944,0.68,0.96,0.791,0.667,0.915,0.93
709,0.78,0.889,0.64,0.92,0.744,0.583,0.87,0.867
710,0.8,0.941,0.64,0.96,0.762,0.633,0.891,0.899
711,0.82,0.944,0.68,0.96,0.791,0.667,0.912,0.917
712,0.82,0.944,0.68,0.96,0.791,0.667,0.918,0.916
713,0.76,0.882,0.6,0.92,0.714,0.549,0.87,0.9
714,0.78,0.889,0.64,0.92,0.744,0.583,0.874,0.859
715,0.78,0.889,0.64,0.92,0.744,0.583,0.878,0.876
716,0.78,0.889,0.64,0.92,0.744,0.583,0.901,0.916
717,0.8,0.941,0.64,0.96,0.762,0.633,0.893,0.899
718,0.74,0.8,0.64,0.84,0.711,0.49,0.866,0.883
719,0.82,0.944,0.68,0.96,0.791,0.667,0.954,0.957
720,0.8,0.941,0.64,0.96,0.762,0.633,0.907,0.928
721,0.78,0.889,0.64,0.92,0.744,0.583,0.899,0.906
722,0.82,0.944,0.68,0.96,0.791,0.667,0.918,0.922
723,0.76,0.842,0.64,0.88,0.727,0.536,0.878,0.889
724,0.82,1.0,0.64,1.0,0.78,0.686,0.874,0.904
725,0.76,0.81,0.68,0.84,0.739,0.527,0.874,0.86
726,0.8,0.895,0.68,0.92,0.773,0.618,0.922,0.916
727,0.82,1.0,0.64,1.0,0.78,0.686,0.906,0.929
728,0.8,0.895,0.68,0.92,0.773,0.618,0.925,0.936
729,0.82,1.0,0.64,1.0,0.78,0.686,0.933,0.949
730,0.76,0.882,0.6,0.92,0.714,0.549,0.872,0.89
731,0.8,0.941,0.64,0.96,0.762,0.633,0.902,0.922
732,0.76,0.81,0.68,0.84,0.739,0.527,0.864,0.861
733,0.8,0.895,0.68,0.92,0.773,0.618,0.914,0.927
734,0.8,0.941,0.64,0.96,0.762,0.633,0.93,0.935
735,0.8,0.941,0.64,0.96,0.762,0.633,0.896,0.897
736,0.8,0.941,0.64,0.96,0.762,0.633,0.912,0.925
737,0.78,0.889,0.64,0.92,0.744,0.583,0.878,0.882
738,0.82,0.944,0.68,0.96,0.791,0.667,0.894,0.917
739,0.82,1.0,0.64,1.0,0.78,0.686,0.888,0.922
740,0.7,0.75,0.6,0.8,0.667,0.408,0.85,0.845
741,0.78,0.938,0.6,0.96,0.732,0.6,0.918,0.929
742,0.74,0.833,0.6,0.88,0.698,0.5,0.866,0.887
743,0.8,0.895,0.68,0.92,0.773,0.618,0.898,0.904
744,0.8,0.941,0.64,0.96,0.762,0.633,0.886,0.895
745,0.82,0.944,0.68,0.96,0.791,0.667,0.914,0.93
746,0.8,0.895,0.68,0.92,0.773,0.618,0.872,0.879
747,0.76,0.842,0.64,0.88,0.727,0.536,0.867,0.861
748,0.78,0.85,0.68,0.88,0.756,0.572,0.854,0.868
749,0.82,0.944,0.68,0.96,0.791,0.667,0.936,0.941
750,0.76,0.842,0.64,0.88,0.727,0.536,0.878,0.895
751,0.82,0.944,0.68,0.96,0.791,0.667,0.934,0.938
752,0.78,0.889,0.64,0.92,0.744,0.583,0.864,0.87
753,0.76,0.81,0.68,0.84,0.739,0.527,0.845,0.869
754,0.76,0.81,0.68,0.84,0.739,0.527,0.893,0.895
755,0.82,0.944,0.68,0.96,0.791,0.667,0.907,0.915
756,0.8,0.895,0.68,0.92,0.773,0.618,0.912,0.917
757,0.82,1.0,0.64,1.0,0.78,0.686,0.922,0.944
758,0.78,0.889,0.64,0.92,0.744,0.583,0.875,0.881
759,0.82,1.0,0.64,1.0,0.78,0.686,0.885,0.918
760,0.74,0.833,0.6,0.88,0.698,0.5,0.885,0.895
761,0.8,0.941,0.64,0.96,0.762,0.633,0.869,0.905
762,0.8,0.941,0.64,0.96,0.762,0.633,0.902,0.911
763,0.8,0.941,0.64,0.96,0.762,0.633,0.922,0.938
764,0.74,0.833,0.6,0.88,0.698,0.5,0.851,0.875
765,0.76,0.882,0.6,0.92,0.714,0.549,0.834,0.881
766,0.78,0.889,0.64,0.92,0.744,0.583,0.91,0.921
767,0.72,0.789,0.6,0.84,0.682,0.453,0.803,0.812
768,0.82,0.944,0.68,0.96,0.791,0.667,0.909,0.922
769,0.76,0.842,0.64,0.88,0.727,0.536,0.774,0.718
770,0.84,1.0,0.68,1.0,0.81,0.718,0.936,0.95
771,0.78,0.938,0.6,0.96,0.732,0.6,0.851,0.883
772,0.8,0.941,0.64,0.96,0.762,0.633,0.918,0.909
773,0.7,0.727,0.64,0.76,0.681,0.403,0.763,0.777
774,0.78,0.889,0.64,0.92,0.744,0.583,0.862,0.887
775,0.78,0.889,0.64,0.92,0.744,0.583,0.93,0.934
776,0.78,0.889,0.64,0.92,0.744,0.583,0.88,0.889
777,0.82,0.944,0.68,0.96,0.791,0.667,0.918,0.925
778,0.84,1.0,0.68,1.0,0.81,0.718,0.963,0.97
779,0.84,1.0,0.68,1.0,0.81,0.718,0.954,0.96
780,0.82,0.944,0.68,0.96,0.791,0.667,0.907,0.91
781,0.78,0.889,0.64,0.92,0.744,0.583,0.886,0.908
782,0.76,0.842,0.64,0.88,0.727,0.536,0.803,0.839
783,0.78,0.85,0.68,0.88,0.756,0.572,0.885,0.882
784,0.76,0.842,0.64,0.88,0.727,0.536,0.85,0.862
785,0.78,0.889,0.64,0.92,0.744,0.583,0.904,0.906
786,0.8,0.941,0.64,0.96,0.762,0.633,0.874,0.895
787,0.82,1.0,0.64,1.0,0.78,0.686,0.915,0.935
788,0.84,1.0,0.68,1.0,0.81,0.718,0.954,0.964
789,0.84,1.0,0.68,1.0,0.81,0.718,0.934,0.953
790,0.8,0.941,0.64,0.96,0.762,0.633,0.918,0.926
791,0.78,0.889,0.64,0.92,0.744,0.583,0.925,0.933
792,0.78,0.889,0.64,0.92,0.744,0.583,0.891,0.899
793,0.76,0.842,0.64,0.88,0.727,0.536,0.89,0.901
794,0.82,1.0,0.64,1.0,0.78,0.686,0.922,0.941
795,0.8,0.941,0.64,0.96,0.762,0.633,0.92,0.929
796,0.74,0.833,0.6,0.88,0.698,0.5,0.858,0.846
797,0.8,0.941,0.64,0.96,0.762,0.633,0.878,0.891
798,0.8,0.941,0.64,0.96,0.762,0.633,0.859,0.822
799,0.82,1.0,0.64,1.0,0.78,0.686,0.979,0.983
800,0.74,0.833,0.6,0.88,0.698,0.5,0.814,0.867
801,0.8,0.941,0.64,0.96,0.762,0.633,0.91,0.925
802,0.8,0.941,0.64,0.96,0.762,0.633,0.902,0.915
803,0.8,0.941,0.64,0.96,0.762,0.633,0.901,0.914
804,0.78,0.889,0.64,0.92,0.744,0.583,0.888,0.842
805,0.82,1.0,0.64,1.0,0.78,0.686,0.917,0.933
806,0.78,0.889,0.64,0.92,0.744,0.583,0.91,0.914
807,0.82,0.944,0.68,0.96,0.791,0.667,0.952,0.944
808,0.82,1.0,0.64,1.0,0.78,0.686,0.963,0.963
