label,accuracy,precision,sensitivity,specificity,F1_score,MCC,AUROC,AUPR
label622,0.429,0.425,0.403,0.455,0.413,-0.143,0.398,0.434
label623,0.468,0.465,0.429,0.506,0.446,-0.065,0.436,0.499
label624,0.529,0.535,0.442,0.617,0.484,0.059,0.512,0.502
label625,0.484,0.485,0.519,0.448,0.502,-0.033,0.463,0.476
label626,0.503,0.502,0.721,0.286,0.592,0.007,0.467,0.456
label627,0.484,0.483,0.455,0.513,0.468,-0.033,0.479,0.473
label628,0.484,0.483,0.474,0.494,0.479,-0.032,0.471,0.488
label629,0.477,0.468,0.338,0.617,0.392,-0.047,0.449,0.508
label630,0.442,0.455,0.584,0.299,0.511,-0.122,0.399,0.415
label631,0.519,0.526,0.39,0.649,0.448,0.04,0.483,0.483
label632,0.451,0.455,0.494,0.409,0.474,-0.098,0.473,0.495
label633,0.487,0.488,0.539,0.435,0.512,-0.026,0.483,0.494
label634,0.422,0.389,0.273,0.571,0.321,-0.163,0.39,0.429
label635,0.516,0.514,0.597,0.435,0.553,0.033,0.515,0.5
label636,0.519,0.516,0.636,0.403,0.57,0.04,0.503,0.503
label637,0.474,0.477,0.545,0.403,0.509,-0.052,0.459,0.474
label638,0.455,0.453,0.435,0.474,0.444,-0.091,0.413,0.458
label639,0.409,0.426,0.519,0.299,0.468,-0.186,0.334,0.389
label640,0.542,0.536,0.623,0.461,0.577,0.086,0.531,0.53
label641,0.38,0.401,0.487,0.273,0.44,-0.246,0.347,0.41
label642,0.542,0.551,0.455,0.63,0.498,0.086,0.528,0.532
label643,0.532,0.528,0.604,0.461,0.564,0.066,0.533,0.517
label644,0.481,0.483,0.552,0.409,0.515,-0.039,0.45,0.461
label645,0.461,0.47,0.617,0.305,0.534,-0.082,0.424,0.448
label646,0.523,0.52,0.597,0.448,0.556,0.046,0.501,0.492
label647,0.419,0.4,0.325,0.513,0.358,-0.165,0.399,0.436
label648,0.545,0.537,0.662,0.429,0.593,0.093,0.512,0.484
label649,0.519,0.526,0.396,0.643,0.452,0.04,0.511,0.517
label650,0.539,0.538,0.545,0.532,0.542,0.078,0.531,0.512
label651,0.523,0.524,0.487,0.558,0.505,0.046,0.528,0.551
label652,0.481,0.478,0.416,0.545,0.444,-0.039,0.467,0.495
label653,0.409,0.418,0.461,0.357,0.438,-0.183,0.38,0.427
label654,0.516,0.515,0.565,0.468,0.539,0.033,0.501,0.497
label655,0.477,0.477,0.481,0.474,0.479,-0.045,0.512,0.521
label656,0.451,0.44,0.357,0.545,0.394,-0.099,0.431,0.466
label657,0.497,0.498,0.662,0.331,0.568,-0.007,0.446,0.462
label658,0.425,0.425,0.422,0.429,0.423,-0.149,0.424,0.438
label659,0.416,0.402,0.344,0.487,0.371,-0.171,0.392,0.425
label660,0.497,0.495,0.318,0.675,0.387,-0.007,0.427,0.472
label661,0.445,0.447,0.468,0.422,0.457,-0.111,0.454,0.457
label662,0.396,0.41,0.474,0.318,0.44,-0.21,0.347,0.406
label663,0.442,0.442,0.442,0.442,0.442,-0.117,0.446,0.466
label664,0.481,0.483,0.558,0.403,0.518,-0.039,0.486,0.482
label665,0.471,0.455,0.292,0.649,0.356,-0.063,0.464,0.479
label666,0.451,0.457,0.519,0.383,0.486,-0.098,0.465,0.528
label667,0.539,0.551,0.422,0.656,0.478,0.08,0.513,0.518
label668,0.49,0.493,0.656,0.325,0.563,-0.021,0.479,0.48
label669,0.497,0.496,0.403,0.591,0.444,-0.007,0.494,0.491
label670,0.416,0.424,0.474,0.357,0.448,-0.17,0.394,0.42
label671,0.51,0.512,0.416,0.604,0.459,0.02,0.477,0.509
label672,0.468,0.467,0.461,0.474,0.464,-0.065,0.421,0.431
label673,0.506,0.506,0.539,0.474,0.522,0.013,0.521,0.517
label674,0.5,0.5,0.305,0.695,0.379,0,0.474,0.484
label675,0.506,0.506,0.532,0.481,0.519,0.013,0.51,0.505
label676,0.562,0.559,0.584,0.539,0.571,0.124,0.568,0.539
label677,0.503,0.503,0.519,0.487,0.511,0.006,0.513,0.508
label678,0.568,0.56,0.636,0.5,0.596,0.138,0.57,0.541
label679,0.422,0.419,0.403,0.442,0.411,-0.156,0.403,0.438
label680,0.432,0.417,0.344,0.519,0.377,-0.139,0.392,0.458
label681,0.429,0.435,0.474,0.383,0.453,-0.143,0.422,0.466
label682,0.516,0.516,0.526,0.506,0.521,0.032,0.55,0.536
label683,0.506,0.509,0.377,0.636,0.433,0.013,0.51,0.517
label684,0.516,0.513,0.656,0.377,0.575,0.034,0.508,0.518
label685,0.549,0.547,0.565,0.532,0.556,0.097,0.542,0.531
label686,0.471,0.469,0.435,0.506,0.451,-0.059,0.459,0.483
label687,0.419,0.42,0.429,0.409,0.424,-0.162,0.386,0.412
label688,0.438,0.449,0.545,0.331,0.493,-0.126,0.49,0.501
label689,0.497,0.497,0.63,0.364,0.556,-0.007,0.47,0.462
label690,0.503,0.503,0.506,0.5,0.505,0.006,0.484,0.499
label691,0.526,0.526,0.526,0.526,0.526,0.052,0.54,0.577
label692,0.526,0.536,0.383,0.669,0.447,0.054,0.518,0.569
label693,0.523,0.526,0.468,0.578,0.495,0.046,0.502,0.535
label694,0.438,0.434,0.409,0.468,0.421,-0.124,0.449,0.486
label695,0.542,0.545,0.506,0.578,0.525,0.085,0.536,0.556
label696,0.516,0.516,0.539,0.494,0.527,0.033,0.492,0.494
label697,0.448,0.463,0.649,0.247,0.541,-0.114,0.445,0.449
label698,0.494,0.492,0.403,0.584,0.443,-0.013,0.51,0.52
label699,0.471,0.478,0.643,0.299,0.548,-0.062,0.458,0.473
label700,0.552,0.548,0.591,0.513,0.569,0.104,0.53,0.539
label701,0.419,0.428,0.481,0.357,0.453,-0.164,0.409,0.437
label702,0.5,0.5,0.584,0.416,0.539,0,0.486,0.504
label703,0.519,0.52,0.506,0.532,0.513,0.039,0.523,0.52
label704,0.471,0.466,0.403,0.539,0.432,-0.059,0.473,0.492
label705,0.519,0.537,0.286,0.753,0.373,0.044,0.501,0.504
label706,0.5,0.5,0.526,0.474,0.513,0,0.528,0.533
label707,0.471,0.469,0.442,0.5,0.455,-0.059,0.436,0.451
label708,0.552,0.562,0.468,0.636,0.511,0.105,0.554,0.514
label709,0.416,0.39,0.299,0.532,0.338,-0.174,0.42,0.443
label710,0.578,0.578,0.578,0.578,0.578,0.156,0.517,0.509
label711,0.477,0.464,0.292,0.662,0.359,-0.049,0.411,0.466
label712,0.552,0.536,0.773,0.331,0.633,0.116,0.52,0.49
label713,0.383,0.386,0.396,0.37,0.391,-0.234,0.36,0.434
label714,0.409,0.387,0.312,0.506,0.345,-0.185,0.392,0.444
label715,0.5,0.5,0.494,0.506,0.497,0,0.501,0.523
label716,0.403,0.423,0.539,0.266,0.474,-0.202,0.37,0.423
label717,0.542,0.54,0.571,0.513,0.555,0.085,0.549,0.54
label718,0.506,0.505,0.701,0.312,0.587,0.014,0.507,0.512
label719,0.412,0.433,0.571,0.253,0.493,-0.185,0.378,0.414
label720,0.497,0.497,0.591,0.403,0.54,-0.007,0.456,0.457
label721,0.487,0.489,0.584,0.39,0.533,-0.026,0.466,0.472
label722,0.481,0.485,0.643,0.318,0.553,-0.041,0.482,0.484
label723,0.341,0.37,0.455,0.227,0.408,-0.327,0.274,0.37
label724,0.513,0.51,0.662,0.364,0.576,0.027,0.524,0.504
label725,0.519,0.513,0.747,0.292,0.608,0.044,0.517,0.5
label726,0.526,0.525,0.552,0.5,0.538,0.052,0.516,0.52
label727,0.513,0.519,0.357,0.669,0.423,0.027,0.508,0.504
label728,0.562,0.566,0.526,0.597,0.545,0.124,0.558,0.55
label729,0.403,0.42,0.513,0.292,0.462,-0.2,0.392,0.431
label730,0.526,0.544,0.318,0.734,0.402,0.057,0.53,0.546
label731,0.555,0.546,0.656,0.455,0.596,0.113,0.559,0.518
label732,0.516,0.523,0.377,0.656,0.438,0.034,0.501,0.505
label733,0.503,0.504,0.39,0.617,0.44,0.007,0.518,0.533
label734,0.497,0.497,0.565,0.429,0.529,-0.007,0.522,0.529
label735,0.571,0.565,0.617,0.526,0.59,0.143,0.572,0.534
label736,0.503,0.503,0.604,0.403,0.549,0.007,0.517,0.514
label737,0.5,0.5,0.545,0.455,0.522,0,0.515,0.497
label738,0.455,0.453,0.442,0.468,0.447,-0.091,0.48,0.503
label739,0.464,0.471,0.578,0.351,0.519,-0.073,0.473,0.474
label740,0.458,0.461,0.5,0.416,0.48,-0.085,0.464,0.458
label741,0.526,0.525,0.545,0.506,0.535,0.052,0.517,0.5
label742,0.481,0.48,0.474,0.487,0.477,-0.039,0.492,0.489
label743,0.494,0.492,0.422,0.565,0.455,-0.013,0.522,0.498
label744,0.513,0.526,0.266,0.76,0.353,0.03,0.5,0.523
label745,0.49,0.49,0.468,0.513,0.478,-0.02,0.489,0.501
label746,0.419,0.443,0.63,0.208,0.52,-0.179,0.331,0.405
label747,0.464,0.465,0.468,0.461,0.466,-0.071,0.491,0.508
label748,0.539,0.545,0.474,0.604,0.507,0.079,0.545,0.537
label749,0.506,0.507,0.494,0.519,0.5,0.013,0.507,0.517
label750,0.461,0.433,0.253,0.669,0.32,-0.086,0.435,0.482
label751,0.471,0.474,0.526,0.416,0.498,-0.059,0.479,0.48
label752,0.542,0.544,0.519,0.565,0.532,0.085,0.548,0.559
label753,0.497,0.496,0.416,0.578,0.452,-0.007,0.489,0.503
label754,0.536,0.54,0.487,0.584,0.512,0.072,0.498,0.488
label755,0.51,0.513,0.383,0.636,0.439,0.02,0.509,0.524
label756,0.455,0.444,0.357,0.552,0.396,-0.093,0.419,0.46
label757,0.519,0.52,0.5,0.539,0.51,0.039,0.52,0.527
label758,0.568,0.548,0.786,0.351,0.645,0.151,0.576,0.554
label759,0.51,0.507,0.682,0.338,0.582,0.021,0.506,0.502
label760,0.536,0.54,0.481,0.591,0.509,0.072,0.524,0.508
label761,0.438,0.414,0.299,0.578,0.347,-0.128,0.445,0.448
label762,0.513,0.51,0.675,0.351,0.581,0.027,0.532,0.523
label763,0.438,0.439,0.442,0.435,0.44,-0.123,0.427,0.474
label764,0.523,0.52,0.597,0.448,0.556,0.046,0.53,0.53
label765,0.545,0.544,0.558,0.532,0.551,0.091,0.512,0.505
label766,0.464,0.461,0.422,0.506,0.441,-0.072,0.457,0.485
label767,0.5,0.5,0.455,0.545,0.476,0,0.514,0.504
label768,0.328,0.352,0.409,0.247,0.378,-0.349,0.318,0.409
label769,0.377,0.403,0.513,0.24,0.451,-0.256,0.279,0.367
label770,0.519,0.516,0.623,0.416,0.565,0.04,0.529,0.52
label771,0.555,0.546,0.649,0.461,0.593,0.112,0.539,0.509
label772,0.532,0.542,0.422,0.643,0.474,0.067,0.545,0.562
label773,0.5,0.5,0.662,0.338,0.57,0,0.473,0.455
label774,0.532,0.539,0.448,0.617,0.489,0.066,0.552,0.552
label775,0.545,0.564,0.403,0.688,0.47,0.095,0.557,0.558
label776,0.536,0.539,0.494,0.578,0.515,0.072,0.544,0.549
label777,0.477,0.483,0.63,0.325,0.546,-0.048,0.462,0.468
label778,0.438,0.45,0.552,0.325,0.496,-0.127,0.364,0.406
label779,0.468,0.463,0.403,0.532,0.431,-0.065,0.448,0.447
label780,0.51,0.511,0.448,0.571,0.478,0.02,0.496,0.475
label781,0.545,0.536,0.669,0.422,0.595,0.094,0.56,0.512
label782,0.432,0.429,0.409,0.455,0.419,-0.137,0.424,0.456
label783,0.497,0.497,0.487,0.506,0.492,-0.006,0.5,0.501
label784,0.481,0.467,0.279,0.682,0.35,-0.043,0.419,0.465
label785,0.481,0.469,0.292,0.669,0.36,-0.042,0.469,0.469
label786,0.513,0.517,0.39,0.636,0.444,0.027,0.485,0.522
label787,0.461,0.468,0.571,0.351,0.515,-0.08,0.391,0.421
label788,0.451,0.448,0.422,0.481,0.435,-0.098,0.438,0.459
label789,0.51,0.51,0.494,0.526,0.502,0.019,0.509,0.523
label790,0.523,0.517,0.701,0.344,0.595,0.049,0.494,0.483
label791,0.591,0.632,0.435,0.747,0.515,0.191,0.604,0.564
label792,0.461,0.462,0.481,0.442,0.471,-0.078,0.461,0.477
label793,0.438,0.37,0.175,0.701,0.238,-0.145,0.376,0.45
label794,0.442,0.421,0.312,0.571,0.358,-0.121,0.444,0.453
label795,0.445,0.458,0.604,0.286,0.521,-0.116,0.419,0.444
label796,0.481,0.472,0.331,0.63,0.389,-0.041,0.488,0.509
label797,0.461,0.472,0.649,0.273,0.546,-0.084,0.4,0.416
label798,0.506,0.506,0.539,0.474,0.522,0.013,0.528,0.507
label799,0.471,0.462,0.357,0.584,0.403,-0.06,0.486,0.527
label800,0.497,0.497,0.597,0.396,0.543,-0.007,0.502,0.491
label801,0.334,0.314,0.279,0.39,0.296,-0.333,0.277,0.368
label802,0.438,0.449,0.539,0.338,0.49,-0.126,0.367,0.407
label803,0.487,0.487,0.487,0.487,0.487,-0.026,0.456,0.469
label804,0.513,0.514,0.481,0.545,0.497,0.026,0.473,0.491
label805,0.49,0.487,0.357,0.623,0.412,-0.02,0.487,0.5
label806,0.558,0.552,0.617,0.5,0.583,0.118,0.571,0.555
label807,0.536,0.541,0.468,0.604,0.502,0.072,0.505,0.48
label808,0.455,0.454,0.448,0.461,0.451,-0.091,0.428,0.442
label809,0.474,0.476,0.519,0.429,0.497,-0.052,0.494,0.519
label810,0.461,0.458,0.422,0.5,0.439,-0.078,0.465,0.487
label811,0.455,0.456,0.474,0.435,0.465,-0.091,0.419,0.426
label812,0.458,0.44,0.312,0.604,0.365,-0.088,0.429,0.456
label813,0.36,0.377,0.429,0.292,0.401,-0.282,0.355,0.415
label814,0.471,0.471,0.468,0.474,0.469,-0.058,0.487,0.507
label815,0.458,0.458,0.455,0.461,0.456,-0.084,0.393,0.417
label816,0.494,0.494,0.578,0.409,0.533,-0.013,0.479,0.472
label817,0.523,0.521,0.552,0.494,0.536,0.046,0.516,0.51
label818,0.419,0.423,0.448,0.39,0.435,-0.163,0.436,0.472
label819,0.516,0.521,0.396,0.636,0.45,0.033,0.464,0.491
label820,0.532,0.535,0.5,0.565,0.517,0.065,0.513,0.514
label821,0.503,0.503,0.513,0.494,0.508,0.006,0.48,0.476
label822,0.5,0.5,0.279,0.721,0.358,0,0.458,0.476
label823,0.38,0.411,0.552,0.208,0.471,-0.256,0.382,0.426
label824,0.471,0.474,0.539,0.403,0.505,-0.059,0.433,0.451
label825,0.481,0.485,0.617,0.344,0.543,-0.04,0.485,0.493
label826,0.503,0.503,0.636,0.37,0.562,0.007,0.458,0.454
label827,0.416,0.397,0.325,0.506,0.357,-0.172,0.368,0.411
label828,0.497,0.497,0.578,0.416,0.535,-0.007,0.461,0.459
label829,0.429,0.418,0.364,0.494,0.389,-0.144,0.406,0.433
label830,0.458,0.455,0.429,0.487,0.441,-0.085,0.449,0.443
label831,0.532,0.531,0.558,0.506,0.544,0.065,0.543,0.545
label832,0.536,0.533,0.584,0.487,0.557,0.072,0.54,0.519
label833,0.419,0.379,0.253,0.584,0.304,-0.172,0.35,0.421
label834,0.484,0.477,0.338,0.63,0.395,-0.034,0.46,0.496
label835,0.494,0.496,0.747,0.24,0.596,-0.015,0.442,0.444
label836,0.458,0.436,0.286,0.63,0.345,-0.09,0.423,0.465
label837,0.51,0.514,0.351,0.669,0.417,0.021,0.511,0.513
label838,0.581,0.579,0.597,0.565,0.588,0.162,0.6,0.563
label839,0.464,0.466,0.494,0.435,0.479,-0.072,0.451,0.462
label840,0.513,0.511,0.597,0.429,0.551,0.026,0.481,0.471
label841,0.419,0.393,0.299,0.539,0.339,-0.167,0.41,0.466
label842,0.575,0.593,0.474,0.675,0.527,0.152,0.584,0.569
label843,0.555,0.552,0.591,0.519,0.571,0.111,0.55,0.538
label844,0.471,0.467,0.409,0.532,0.436,-0.059,0.486,0.49
label845,0.49,0.491,0.539,0.442,0.514,-0.02,0.484,0.472
label846,0.51,0.513,0.39,0.63,0.443,0.02,0.527,0.536
label847,0.455,0.449,0.403,0.506,0.425,-0.091,0.432,0.442
label848,0.565,0.557,0.63,0.5,0.591,0.131,0.544,0.507
label849,0.448,0.445,0.422,0.474,0.433,-0.104,0.455,0.47
label850,0.558,0.557,0.571,0.545,0.564,0.117,0.552,0.547
