label,accuracy,precision,sensitivity,specificity,F1_score,MCC,AUROC,AUPR
label,0.786,0.793,0.773,0.799,0.783,0.572,0.818,0.846
label0,0.526,0.525,0.545,0.506,0.535,0.052,0.529,0.539
label1,0.545,0.548,0.519,0.571,0.533,0.091,0.537,0.506
label2,0.481,0.479,0.448,0.513,0.463,-0.039,0.481,0.497
label3,0.51,0.51,0.481,0.539,0.495,0.02,0.524,0.595
label4,0.494,0.494,0.494,0.494,0.494,-0.013,0.48,0.527
label5,0.51,0.51,0.474,0.545,0.492,0.02,0.468,0.527
label6,0.542,0.545,0.513,0.571,0.528,0.085,0.546,0.584
label7,0.487,0.488,0.526,0.448,0.506,-0.026,0.515,0.619
label8,0.503,0.503,0.468,0.539,0.485,0.007,0.523,0.543
label9,0.474,0.475,0.487,0.461,0.481,-0.052,0.458,0.543
label10,0.503,0.503,0.474,0.532,0.488,0.007,0.499,0.509
label11,0.487,0.486,0.461,0.513,0.473,-0.026,0.521,0.542
label12,0.5,0.5,0.519,0.481,0.51,0,0.477,0.529
label13,0.523,0.521,0.552,0.494,0.536,0.046,0.502,0.523
label14,0.558,0.556,0.578,0.539,0.567,0.117,0.577,0.641
label15,0.487,0.487,0.481,0.494,0.484,-0.026,0.459,0.481
label16,0.552,0.553,0.545,0.558,0.549,0.104,0.575,0.59
label17,0.487,0.487,0.494,0.481,0.49,-0.026,0.472,0.548
label18,0.503,0.503,0.494,0.513,0.498,0.006,0.528,0.592
label19,0.506,0.507,0.5,0.513,0.503,0.013,0.494,0.524
label20,0.425,0.424,0.416,0.435,0.42,-0.149,0.414,0.463
label21,0.51,0.51,0.5,0.519,0.505,0.019,0.531,0.583
label22,0.519,0.52,0.506,0.532,0.513,0.039,0.506,0.513
label23,0.51,0.51,0.487,0.532,0.498,0.02,0.491,0.55
label24,0.471,0.471,0.468,0.474,0.469,-0.058,0.444,0.469
label25,0.503,0.503,0.532,0.474,0.517,0.007,0.491,0.585
label26,0.481,0.48,0.468,0.494,0.474,-0.039,0.483,0.556
label27,0.519,0.519,0.519,0.519,0.519,0.039,0.522,0.557
label28,0.5,0.5,0.494,0.506,0.497,0,0.505,0.562
label29,0.451,0.45,0.435,0.468,0.442,-0.097,0.433,0.494
label30,0.474,0.474,0.474,0.474,0.474,-0.052,0.46,0.516
label31,0.539,0.537,0.565,0.513,0.551,0.078,0.53,0.587
label32,0.503,0.503,0.481,0.526,0.492,0.007,0.504,0.571
label33,0.419,0.413,0.383,0.455,0.397,-0.163,0.385,0.443
label34,0.5,0.5,0.474,0.526,0.487,0,0.498,0.545
label35,0.506,0.506,0.513,0.5,0.51,0.013,0.513,0.573
label36,0.477,0.477,0.468,0.487,0.472,-0.045,0.454,0.472
label37,0.455,0.453,0.442,0.468,0.447,-0.091,0.431,0.476
label38,0.435,0.432,0.409,0.461,0.42,-0.13,0.433,0.476
label39,0.468,0.47,0.506,0.429,0.488,-0.065,0.479,0.553
label40,0.484,0.484,0.487,0.481,0.485,-0.032,0.477,0.516
label41,0.494,0.494,0.494,0.494,0.494,-0.013,0.487,0.539
label42,0.552,0.549,0.578,0.526,0.563,0.104,0.55,0.621
label43,0.523,0.523,0.526,0.519,0.524,0.045,0.528,0.553
label44,0.471,0.474,0.526,0.416,0.498,-0.059,0.46,0.533
label45,0.497,0.497,0.539,0.455,0.517,-0.007,0.512,0.578
label46,0.477,0.477,0.468,0.487,0.472,-0.045,0.482,0.54
label47,0.481,0.48,0.474,0.487,0.477,-0.039,0.462,0.507
label48,0.503,0.504,0.442,0.565,0.471,0.007,0.494,0.508
label49,0.49,0.49,0.487,0.494,0.489,-0.019,0.491,0.546
label50,0.5,0.5,0.519,0.481,0.51,0,0.52,0.604
label51,0.487,0.488,0.519,0.455,0.503,-0.026,0.47,0.526
label52,0.529,0.528,0.545,0.513,0.537,0.058,0.544,0.614
label53,0.464,0.464,0.461,0.468,0.463,-0.071,0.458,0.501
label54,0.471,0.47,0.455,0.487,0.462,-0.058,0.458,0.513
label55,0.562,0.56,0.578,0.545,0.569,0.123,0.567,0.615
label56,0.481,0.481,0.487,0.474,0.484,-0.039,0.46,0.521
label57,0.458,0.456,0.435,0.481,0.445,-0.085,0.455,0.51
label58,0.5,0.5,0.519,0.481,0.51,0,0.491,0.537
label59,0.516,0.515,0.552,0.481,0.533,0.033,0.507,0.574
label60,0.565,0.563,0.578,0.552,0.571,0.13,0.58,0.635
label61,0.461,0.46,0.448,0.474,0.454,-0.078,0.453,0.504
label62,0.471,0.471,0.474,0.468,0.472,-0.058,0.427,0.512
label63,0.503,0.503,0.5,0.506,0.502,0.006,0.478,0.532
label64,0.523,0.523,0.513,0.532,0.518,0.045,0.532,0.59
label65,0.526,0.527,0.513,0.539,0.52,0.052,0.553,0.599
label66,0.487,0.488,0.532,0.442,0.509,-0.026,0.476,0.524
label67,0.5,0.5,0.513,0.487,0.506,0,0.464,0.547
label68,0.558,0.558,0.565,0.552,0.561,0.117,0.56,0.598
label69,0.529,0.529,0.539,0.519,0.534,0.058,0.529,0.567
label70,0.481,0.482,0.513,0.448,0.497,-0.039,0.45,0.533
label71,0.555,0.552,0.591,0.519,0.571,0.111,0.524,0.554
label72,0.49,0.49,0.481,0.5,0.485,-0.019,0.472,0.551
label73,0.481,0.481,0.487,0.474,0.484,-0.039,0.485,0.538
label74,0.516,0.515,0.545,0.487,0.53,0.033,0.508,0.515
label75,0.506,0.506,0.519,0.494,0.513,0.013,0.506,0.525
label76,0.516,0.516,0.526,0.506,0.521,0.032,0.53,0.579
label77,0.49,0.49,0.481,0.5,0.485,-0.019,0.494,0.522
label78,0.513,0.512,0.539,0.487,0.525,0.026,0.528,0.564
label79,0.49,0.49,0.494,0.487,0.492,-0.019,0.498,0.551
label80,0.458,0.458,0.455,0.461,0.456,-0.084,0.435,0.471
label81,0.51,0.51,0.5,0.519,0.505,0.019,0.478,0.486
label82,0.506,0.506,0.506,0.506,0.506,0.013,0.476,0.487
label83,0.51,0.51,0.506,0.513,0.508,0.019,0.503,0.518
label84,0.464,0.464,0.455,0.474,0.459,-0.071,0.451,0.484
label85,0.464,0.466,0.494,0.435,0.479,-0.072,0.439,0.456
label86,0.477,0.477,0.474,0.481,0.476,-0.045,0.481,0.524
label87,0.503,0.503,0.545,0.461,0.523,0.007,0.507,0.551
label88,0.481,0.482,0.513,0.448,0.497,-0.039,0.477,0.563
label89,0.487,0.487,0.494,0.481,0.49,-0.026,0.461,0.495
label90,0.516,0.515,0.545,0.487,0.53,0.033,0.511,0.563
label91,0.568,0.573,0.532,0.604,0.552,0.137,0.563,0.606
label92,0.516,0.516,0.539,0.494,0.527,0.033,0.519,0.593
label93,0.513,0.514,0.481,0.545,0.497,0.026,0.517,0.554
label94,0.555,0.552,0.584,0.526,0.568,0.111,0.546,0.559
label95,0.49,0.49,0.5,0.481,0.495,-0.019,0.488,0.562
label96,0.532,0.532,0.545,0.519,0.538,0.065,0.555,0.596
label97,0.506,0.506,0.506,0.506,0.506,0.013,0.539,0.603
label98,0.399,0.396,0.383,0.416,0.389,-0.201,0.356,0.425
label99,0.468,0.466,0.442,0.494,0.453,-0.065,0.452,0.528
label100,0.461,0.462,0.468,0.455,0.465,-0.078,0.462,0.493
label101,0.5,0.5,0.481,0.519,0.49,0,0.449,0.533
label102,0.549,0.552,0.519,0.578,0.535,0.098,0.537,0.574
label103,0.455,0.455,0.455,0.455,0.455,-0.091,0.446,0.508
label104,0.51,0.51,0.513,0.506,0.511,0.019,0.474,0.512
label105,0.468,0.468,0.468,0.468,0.468,-0.065,0.441,0.506
label106,0.481,0.481,0.5,0.461,0.49,-0.039,0.5,0.577
label107,0.487,0.487,0.474,0.5,0.48,-0.026,0.457,0.497
label108,0.471,0.472,0.5,0.442,0.486,-0.059,0.473,0.537
label109,0.539,0.539,0.532,0.545,0.536,0.078,0.53,0.6
label110,0.539,0.54,0.526,0.552,0.533,0.078,0.553,0.592
label111,0.455,0.455,0.461,0.448,0.458,-0.091,0.455,0.513
label112,0.484,0.483,0.474,0.494,0.479,-0.032,0.497,0.548
label113,0.526,0.526,0.526,0.526,0.526,0.052,0.532,0.594
label114,0.494,0.494,0.494,0.494,0.494,-0.013,0.461,0.5
label115,0.51,0.51,0.5,0.519,0.505,0.019,0.486,0.516
label116,0.458,0.456,0.442,0.474,0.449,-0.084,0.481,0.519
label117,0.458,0.455,0.429,0.487,0.441,-0.085,0.443,0.499
label118,0.571,0.57,0.584,0.558,0.577,0.143,0.548,0.616
label119,0.432,0.432,0.435,0.429,0.434,-0.136,0.419,0.49
label120,0.571,0.568,0.597,0.545,0.582,0.143,0.56,0.643
label121,0.416,0.417,0.422,0.409,0.419,-0.169,0.413,0.437
label122,0.51,0.51,0.5,0.519,0.505,0.019,0.522,0.562
label123,0.506,0.507,0.5,0.513,0.503,0.013,0.504,0.583
label124,0.477,0.476,0.448,0.506,0.462,-0.046,0.453,0.51
label125,0.432,0.434,0.448,0.416,0.441,-0.136,0.423,0.453
label126,0.448,0.449,0.455,0.442,0.452,-0.104,0.429,0.483
label127,0.5,0.5,0.481,0.519,0.49,0,0.49,0.531
label128,0.487,0.488,0.506,0.468,0.497,-0.026,0.466,0.502
label129,0.494,0.493,0.461,0.526,0.477,-0.013,0.493,0.503
label130,0.481,0.482,0.513,0.448,0.497,-0.039,0.435,0.455
label131,0.506,0.507,0.5,0.513,0.503,0.013,0.53,0.597
label132,0.506,0.507,0.468,0.545,0.486,0.013,0.512,0.509
label133,0.51,0.509,0.539,0.481,0.524,0.02,0.515,0.539
label134,0.477,0.476,0.455,0.5,0.465,-0.046,0.491,0.561
label135,0.506,0.506,0.519,0.494,0.513,0.013,0.492,0.551
label136,0.523,0.523,0.519,0.526,0.521,0.045,0.512,0.583
label137,0.435,0.437,0.448,0.422,0.442,-0.13,0.436,0.489
label138,0.497,0.497,0.506,0.487,0.502,-0.006,0.528,0.578
label139,0.539,0.541,0.513,0.565,0.527,0.078,0.538,0.548
label140,0.481,0.481,0.487,0.474,0.484,-0.039,0.481,0.572
label141,0.458,0.458,0.461,0.455,0.46,-0.084,0.424,0.444
label142,0.516,0.518,0.461,0.571,0.488,0.033,0.526,0.579
label143,0.519,0.52,0.513,0.526,0.516,0.039,0.544,0.596
label144,0.532,0.533,0.526,0.539,0.529,0.065,0.515,0.545
label145,0.555,0.554,0.565,0.545,0.559,0.11,0.55,0.635
label146,0.494,0.494,0.5,0.487,0.497,-0.013,0.49,0.517
label147,0.497,0.497,0.526,0.468,0.511,-0.007,0.487,0.543
label148,0.597,0.606,0.558,0.636,0.581,0.195,0.617,0.664
label149,0.481,0.481,0.481,0.481,0.481,-0.039,0.496,0.573
label150,0.614,0.609,0.636,0.591,0.622,0.228,0.608,0.63
label151,0.506,0.507,0.474,0.539,0.49,0.013,0.506,0.572
label152,0.513,0.514,0.474,0.552,0.493,0.026,0.493,0.528
label153,0.484,0.483,0.461,0.506,0.472,-0.033,0.513,0.558
label154,0.506,0.506,0.539,0.474,0.522,0.013,0.484,0.533
label155,0.432,0.434,0.448,0.416,0.441,-0.136,0.42,0.488
label156,0.516,0.517,0.494,0.539,0.505,0.033,0.534,0.591
label157,0.474,0.476,0.506,0.442,0.491,-0.052,0.485,0.51
label158,0.487,0.488,0.506,0.468,0.497,-0.026,0.472,0.54
label159,0.464,0.463,0.448,0.481,0.455,-0.071,0.454,0.454
label160,0.555,0.557,0.539,0.571,0.548,0.11,0.592,0.648
label161,0.581,0.582,0.578,0.584,0.58,0.162,0.566,0.585
label162,0.516,0.516,0.519,0.513,0.518,0.032,0.505,0.556
label163,0.497,0.497,0.519,0.474,0.508,-0.007,0.525,0.575
label164,0.477,0.478,0.487,0.468,0.482,-0.045,0.487,0.559
label165,0.523,0.524,0.487,0.558,0.505,0.046,0.53,0.538
label166,0.474,0.473,0.448,0.5,0.46,-0.052,0.5,0.542
label167,0.519,0.519,0.526,0.513,0.523,0.039,0.529,0.604
label168,0.497,0.497,0.487,0.506,0.492,-0.006,0.508,0.554
label169,0.549,0.55,0.539,0.558,0.544,0.097,0.552,0.626
label170,0.442,0.444,0.468,0.416,0.456,-0.117,0.435,0.52
label171,0.5,0.5,0.513,0.487,0.506,0,0.475,0.5
label172,0.477,0.478,0.5,0.455,0.489,-0.046,0.478,0.559
label173,0.458,0.456,0.442,0.474,0.449,-0.084,0.453,0.477
label174,0.597,0.596,0.604,0.591,0.6,0.195,0.624,0.653
label175,0.503,0.503,0.481,0.526,0.492,0.007,0.516,0.576
label176,0.523,0.524,0.487,0.558,0.505,0.046,0.522,0.584
label177,0.513,0.512,0.532,0.494,0.522,0.026,0.508,0.577
label178,0.474,0.472,0.442,0.506,0.456,-0.052,0.458,0.513
label179,0.526,0.527,0.513,0.539,0.52,0.052,0.527,0.548
label180,0.539,0.538,0.545,0.532,0.542,0.078,0.528,0.587
label181,0.474,0.475,0.494,0.455,0.484,-0.052,0.495,0.567
label182,0.474,0.472,0.442,0.506,0.456,-0.052,0.471,0.507
label183,0.494,0.493,0.474,0.513,0.483,-0.013,0.543,0.576
label184,0.448,0.447,0.442,0.455,0.444,-0.104,0.433,0.489
label185,0.471,0.471,0.468,0.474,0.469,-0.058,0.494,0.574
label186,0.51,0.509,0.552,0.468,0.53,0.02,0.498,0.568
label187,0.484,0.484,0.5,0.468,0.492,-0.032,0.49,0.535
label188,0.497,0.497,0.513,0.481,0.505,-0.006,0.49,0.54
label189,0.451,0.449,0.429,0.474,0.439,-0.098,0.449,0.49
label190,0.523,0.524,0.5,0.545,0.512,0.046,0.507,0.586
label191,0.503,0.503,0.526,0.481,0.514,0.007,0.523,0.587
label192,0.409,0.404,0.383,0.435,0.393,-0.182,0.396,0.448
label193,0.555,0.56,0.513,0.597,0.536,0.111,0.582,0.627
label194,0.532,0.531,0.558,0.506,0.544,0.065,0.578,0.649
label195,0.49,0.49,0.481,0.5,0.485,-0.019,0.476,0.517
label196,0.487,0.486,0.461,0.513,0.473,-0.026,0.433,0.5
label197,0.497,0.497,0.494,0.5,0.495,-0.006,0.504,0.516
label198,0.519,0.519,0.526,0.513,0.523,0.039,0.518,0.571
label199,0.5,0.5,0.519,0.481,0.51,0,0.502,0.549
label200,0.51,0.51,0.5,0.519,0.505,0.019,0.499,0.58
label201,0.51,0.51,0.487,0.532,0.498,0.02,0.52,0.566
label202,0.49,0.49,0.5,0.481,0.495,-0.019,0.486,0.544
label203,0.555,0.554,0.565,0.545,0.559,0.11,0.573,0.622
label204,0.526,0.525,0.539,0.513,0.532,0.052,0.552,0.623
label205,0.519,0.52,0.506,0.532,0.513,0.039,0.519,0.561
label206,0.474,0.474,0.474,0.474,0.474,-0.052,0.437,0.491
label207,0.445,0.449,0.487,0.403,0.467,-0.111,0.419,0.467
label208,0.516,0.517,0.506,0.526,0.511,0.032,0.511,0.513
label209,0.503,0.503,0.532,0.474,0.517,0.007,0.501,0.505
label210,0.464,0.466,0.494,0.435,0.479,-0.072,0.447,0.487
label211,0.497,0.497,0.506,0.487,0.502,-0.006,0.489,0.554
label212,0.555,0.558,0.532,0.578,0.545,0.111,0.53,0.54
label213,0.49,0.49,0.481,0.5,0.485,-0.019,0.475,0.528
label214,0.529,0.53,0.519,0.539,0.525,0.058,0.52,0.584
label215,0.471,0.471,0.481,0.461,0.476,-0.058,0.481,0.565
label216,0.464,0.465,0.481,0.448,0.473,-0.071,0.454,0.499
label217,0.5,0.5,0.481,0.519,0.49,0,0.484,0.568
label218,0.536,0.535,0.545,0.526,0.54,0.071,0.537,0.569
label219,0.529,0.529,0.526,0.532,0.528,0.058,0.51,0.541
label220,0.513,0.512,0.539,0.487,0.525,0.026,0.512,0.566
label221,0.455,0.453,0.442,0.468,0.447,-0.091,0.447,0.514
label222,0.549,0.547,0.565,0.532,0.556,0.097,0.551,0.599
label223,0.435,0.434,0.429,0.442,0.431,-0.13,0.426,0.475
label224,0.487,0.487,0.474,0.5,0.48,-0.026,0.497,0.578
label225,0.503,0.503,0.513,0.494,0.508,0.006,0.516,0.549
label226,0.516,0.516,0.526,0.506,0.521,0.032,0.503,0.583
label227,0.461,0.462,0.474,0.448,0.468,-0.078,0.446,0.524
label228,0.474,0.473,0.448,0.5,0.46,-0.052,0.418,0.441
label229,0.49,0.49,0.461,0.519,0.475,-0.02,0.497,0.577
label230,0.523,0.521,0.558,0.487,0.539,0.046,0.508,0.557
label231,0.497,0.497,0.513,0.481,0.505,-0.006,0.478,0.512
label232,0.506,0.506,0.539,0.474,0.522,0.013,0.522,0.598
label233,0.526,0.526,0.519,0.532,0.523,0.052,0.525,0.597
label234,0.474,0.474,0.468,0.481,0.471,-0.052,0.466,0.488
label235,0.555,0.556,0.552,0.558,0.554,0.11,0.548,0.596
label236,0.5,0.5,0.532,0.468,0.516,0,0.501,0.519
label237,0.549,0.549,0.545,0.552,0.547,0.097,0.564,0.639
label238,0.51,0.511,0.461,0.558,0.485,0.02,0.523,0.597
label239,0.506,0.507,0.494,0.519,0.5,0.013,0.495,0.556
label240,0.516,0.517,0.5,0.532,0.508,0.032,0.518,0.579
label241,0.506,0.506,0.539,0.474,0.522,0.013,0.516,0.565
label242,0.539,0.538,0.558,0.519,0.548,0.078,0.549,0.604
label243,0.487,0.486,0.442,0.532,0.463,-0.026,0.462,0.514
label244,0.523,0.523,0.519,0.526,0.521,0.045,0.544,0.62
label245,0.484,0.483,0.455,0.513,0.468,-0.033,0.486,0.519
label246,0.49,0.49,0.487,0.494,0.489,-0.019,0.481,0.533
label247,0.494,0.493,0.481,0.506,0.487,-0.013,0.496,0.529
label248,0.464,0.465,0.474,0.455,0.469,-0.071,0.473,0.549
label249,0.494,0.494,0.506,0.481,0.5,-0.013,0.482,0.542
label250,0.532,0.533,0.519,0.545,0.526,0.065,0.514,0.579
label251,0.5,0.5,0.519,0.481,0.51,0,0.52,0.59
label252,0.442,0.44,0.429,0.455,0.434,-0.117,0.44,0.513
label253,0.494,0.493,0.455,0.532,0.473,-0.013,0.495,0.538
label254,0.513,0.513,0.526,0.5,0.519,0.026,0.497,0.541
label255,0.448,0.447,0.442,0.455,0.444,-0.104,0.418,0.437
label256,0.497,0.497,0.526,0.468,0.511,-0.007,0.481,0.494
label257,0.464,0.462,0.429,0.5,0.444,-0.072,0.455,0.502
label258,0.539,0.539,0.539,0.539,0.539,0.078,0.55,0.605
label259,0.503,0.503,0.468,0.539,0.485,0.007,0.519,0.597
label260,0.516,0.515,0.558,0.474,0.536,0.033,0.52,0.554
label261,0.503,0.503,0.487,0.519,0.495,0.006,0.486,0.54
label262,0.455,0.455,0.461,0.448,0.458,-0.091,0.431,0.493
label263,0.445,0.444,0.435,0.455,0.439,-0.11,0.45,0.471
label264,0.494,0.494,0.513,0.474,0.503,-0.013,0.482,0.567
label265,0.523,0.522,0.532,0.513,0.527,0.045,0.508,0.597
label266,0.558,0.556,0.578,0.539,0.567,0.117,0.572,0.637
label267,0.481,0.48,0.468,0.494,0.474,-0.039,0.458,0.524
label268,0.506,0.507,0.487,0.526,0.497,0.013,0.474,0.544
label269,0.51,0.51,0.506,0.513,0.508,0.019,0.502,0.519
label270,0.539,0.54,0.526,0.552,0.533,0.078,0.493,0.547
label271,0.468,0.468,0.481,0.455,0.474,-0.065,0.462,0.527
label272,0.481,0.48,0.468,0.494,0.474,-0.039,0.497,0.477
label273,0.513,0.513,0.506,0.519,0.51,0.026,0.506,0.601
label274,0.455,0.453,0.442,0.468,0.447,-0.091,0.436,0.481
label275,0.536,0.534,0.565,0.506,0.549,0.072,0.536,0.613
label276,0.464,0.465,0.468,0.461,0.466,-0.071,0.457,0.521
label277,0.455,0.453,0.435,0.474,0.444,-0.091,0.411,0.466
label278,0.432,0.429,0.409,0.455,0.419,-0.137,0.425,0.506
label279,0.542,0.545,0.506,0.578,0.525,0.085,0.559,0.561
label280,0.432,0.435,0.455,0.409,0.444,-0.137,0.404,0.482
label281,0.468,0.468,0.474,0.461,0.471,-0.065,0.464,0.494
label282,0.435,0.436,0.442,0.429,0.439,-0.13,0.423,0.452
label283,0.562,0.562,0.558,0.565,0.56,0.123,0.592,0.592
label284,0.481,0.482,0.519,0.442,0.5,-0.039,0.455,0.561
label285,0.532,0.53,0.578,0.487,0.553,0.065,0.566,0.636
label286,0.503,0.503,0.468,0.539,0.485,0.007,0.502,0.572
label287,0.442,0.444,0.461,0.422,0.452,-0.117,0.443,0.529
label288,0.484,0.484,0.487,0.481,0.485,-0.032,0.482,0.535
label289,0.477,0.477,0.468,0.487,0.472,-0.045,0.481,0.486
label290,0.555,0.556,0.552,0.558,0.554,0.11,0.577,0.626
label291,0.464,0.467,0.513,0.416,0.489,-0.072,0.5,0.552
label292,0.542,0.543,0.532,0.552,0.538,0.084,0.546,0.618
label293,0.494,0.493,0.435,0.552,0.462,-0.013,0.497,0.552
label294,0.539,0.539,0.532,0.545,0.536,0.078,0.557,0.624
label295,0.5,0.5,0.513,0.487,0.506,0,0.458,0.515
label296,0.558,0.559,0.552,0.565,0.556,0.117,0.564,0.639
label297,0.513,0.514,0.494,0.532,0.503,0.026,0.524,0.612
label298,0.536,0.536,0.526,0.545,0.531,0.071,0.508,0.537
label299,0.51,0.51,0.519,0.5,0.514,0.019,0.504,0.53
label300,0.539,0.539,0.532,0.545,0.536,0.078,0.555,0.623
label301,0.497,0.496,0.455,0.539,0.475,-0.007,0.483,0.549
label302,0.461,0.46,0.448,0.474,0.454,-0.078,0.457,0.516
label303,0.552,0.551,0.558,0.545,0.555,0.104,0.553,0.606
label304,0.529,0.531,0.506,0.552,0.518,0.059,0.53,0.566
label305,0.419,0.421,0.435,0.403,0.428,-0.162,0.407,0.422
label306,0.468,0.468,0.474,0.461,0.471,-0.065,0.479,0.533
label307,0.477,0.476,0.455,0.5,0.465,-0.046,0.517,0.568
label308,0.487,0.486,0.461,0.513,0.473,-0.026,0.505,0.581
label309,0.519,0.521,0.494,0.545,0.507,0.039,0.54,0.578
label310,0.513,0.514,0.481,0.545,0.497,0.026,0.529,0.575
label311,0.464,0.464,0.455,0.474,0.459,-0.071,0.432,0.482
label312,0.558,0.556,0.578,0.539,0.567,0.117,0.558,0.615
label313,0.526,0.526,0.519,0.532,0.523,0.052,0.532,0.59
label314,0.513,0.513,0.526,0.5,0.519,0.026,0.492,0.561
label315,0.461,0.459,0.435,0.487,0.447,-0.078,0.49,0.565
label316,0.503,0.503,0.519,0.487,0.511,0.006,0.46,0.522
label317,0.458,0.455,0.429,0.487,0.441,-0.085,0.441,0.504
label318,0.536,0.535,0.552,0.519,0.543,0.071,0.51,0.54
label319,0.539,0.541,0.519,0.558,0.53,0.078,0.536,0.601
label320,0.461,0.465,0.519,0.403,0.491,-0.078,0.474,0.517
label321,0.503,0.503,0.481,0.526,0.492,0.007,0.494,0.49
label322,0.477,0.476,0.455,0.5,0.465,-0.046,0.45,0.48
label323,0.516,0.516,0.526,0.506,0.521,0.032,0.481,0.529
label324,0.516,0.517,0.5,0.532,0.508,0.032,0.531,0.597
label325,0.5,0.5,0.526,0.474,0.513,0,0.457,0.532
label326,0.49,0.49,0.455,0.526,0.471,-0.02,0.491,0.555
label327,0.529,0.528,0.552,0.506,0.54,0.059,0.536,0.591
label328,0.49,0.49,0.494,0.487,0.492,-0.019,0.469,0.539
label329,0.513,0.513,0.513,0.513,0.513,0.026,0.522,0.582
label330,0.5,0.5,0.474,0.526,0.487,0,0.533,0.56
label331,0.461,0.463,0.494,0.429,0.478,-0.078,0.484,0.553
label332,0.442,0.441,0.435,0.448,0.438,-0.117,0.429,0.498
label333,0.458,0.458,0.461,0.455,0.46,-0.084,0.413,0.434
label334,0.516,0.516,0.513,0.519,0.515,0.032,0.525,0.573
label335,0.519,0.521,0.494,0.545,0.507,0.039,0.515,0.563
label336,0.529,0.532,0.487,0.571,0.508,0.059,0.544,0.534
label337,0.562,0.566,0.526,0.597,0.545,0.124,0.576,0.634
label338,0.464,0.463,0.442,0.487,0.452,-0.072,0.451,0.529
label339,0.429,0.43,0.442,0.416,0.436,-0.143,0.407,0.439
label340,0.471,0.471,0.481,0.461,0.476,-0.058,0.45,0.528
label341,0.442,0.438,0.409,0.474,0.423,-0.117,0.436,0.486
label342,0.464,0.467,0.5,0.429,0.483,-0.072,0.437,0.476
label343,0.497,0.496,0.455,0.539,0.475,-0.007,0.491,0.517
label344,0.458,0.46,0.481,0.435,0.47,-0.085,0.485,0.57
label345,0.542,0.544,0.526,0.558,0.535,0.084,0.545,0.6
label346,0.484,0.483,0.448,0.519,0.465,-0.033,0.47,0.502
label347,0.545,0.546,0.539,0.552,0.542,0.091,0.508,0.493
label348,0.461,0.46,0.448,0.474,0.454,-0.078,0.425,0.467
label349,0.51,0.51,0.506,0.513,0.508,0.019,0.522,0.581
label350,0.451,0.451,0.448,0.455,0.45,-0.097,0.464,0.505
label351,0.519,0.52,0.506,0.532,0.513,0.039,0.56,0.621
label352,0.526,0.529,0.481,0.571,0.503,0.052,0.545,0.583
label353,0.529,0.529,0.526,0.532,0.528,0.058,0.517,0.57
label354,0.445,0.443,0.429,0.461,0.436,-0.11,0.421,0.476
label355,0.503,0.503,0.5,0.506,0.502,0.006,0.503,0.551
label356,0.474,0.474,0.474,0.474,0.474,-0.052,0.486,0.556
label357,0.464,0.464,0.461,0.468,0.463,-0.071,0.468,0.518
label358,0.506,0.506,0.558,0.455,0.531,0.013,0.517,0.619
label359,0.416,0.416,0.416,0.416,0.416,-0.169,0.354,0.4
label360,0.519,0.519,0.526,0.513,0.523,0.039,0.529,0.594
label361,0.451,0.451,0.448,0.455,0.45,-0.097,0.441,0.515
label362,0.526,0.526,0.519,0.532,0.523,0.052,0.524,0.575
label363,0.432,0.43,0.416,0.448,0.422,-0.136,0.377,0.443
label364,0.477,0.477,0.481,0.474,0.479,-0.045,0.455,0.487
label365,0.51,0.51,0.487,0.532,0.498,0.02,0.496,0.576
label366,0.487,0.486,0.461,0.513,0.473,-0.026,0.479,0.534
label367,0.497,0.497,0.513,0.481,0.505,-0.006,0.467,0.467
label368,0.539,0.538,0.552,0.526,0.545,0.078,0.541,0.598
label369,0.477,0.477,0.468,0.487,0.472,-0.045,0.461,0.499
label370,0.481,0.483,0.539,0.422,0.509,-0.039,0.475,0.547
label371,0.506,0.507,0.474,0.539,0.49,0.013,0.534,0.55
label372,0.568,0.569,0.565,0.571,0.567,0.136,0.579,0.638
label373,0.487,0.488,0.513,0.461,0.5,-0.026,0.461,0.531
label374,0.51,0.51,0.487,0.532,0.498,0.02,0.524,0.579
label375,0.461,0.464,0.5,0.422,0.481,-0.078,0.448,0.538
label376,0.471,0.47,0.455,0.487,0.462,-0.058,0.481,0.573
label377,0.487,0.487,0.481,0.494,0.484,-0.026,0.445,0.47
label378,0.5,0.5,0.526,0.474,0.513,0,0.515,0.55
label379,0.555,0.556,0.552,0.558,0.554,0.11,0.575,0.633
label380,0.471,0.471,0.481,0.461,0.476,-0.058,0.467,0.486
label381,0.51,0.51,0.5,0.519,0.505,0.019,0.496,0.569
label382,0.471,0.47,0.455,0.487,0.462,-0.058,0.485,0.544
label383,0.523,0.52,0.604,0.442,0.559,0.046,0.562,0.609
label384,0.503,0.503,0.487,0.519,0.495,0.006,0.451,0.508
label385,0.513,0.513,0.519,0.506,0.516,0.026,0.527,0.588
label386,0.481,0.481,0.494,0.468,0.487,-0.039,0.481,0.49
label387,0.555,0.553,0.578,0.532,0.565,0.111,0.559,0.627
label388,0.497,0.497,0.494,0.5,0.495,-0.006,0.494,0.545
label389,0.503,0.503,0.494,0.513,0.498,0.006,0.508,0.565
label390,0.503,0.503,0.506,0.5,0.505,0.006,0.49,0.561
label391,0.487,0.486,0.468,0.506,0.477,-0.026,0.486,0.542
label392,0.451,0.446,0.403,0.5,0.423,-0.098,0.436,0.484
