label,accuracy,precision,sensitivity,specificity,F1_score,MCC,AUROC,AUPR
label,0.84,1,0.68,1,0.81,0.718,0.97,0.977
label0,0.68,0.68,0.68,0.68,0.68,0.36,0.656,0.67
label1,0.62,0.688,0.44,0.8,0.537,0.257,0.446,0.545
label2,0.46,0.477,0.84,0.08,0.609,-0.123,0.4,0.41
label3,0,0,0,0,0,-1,0,0.307
label4,0.56,0.6,0.36,0.76,0.45,0.131,0.426,0.485
label5,0.62,0.583,0.84,0.4,0.689,0.267,0.482,0.447
label6,0.6,0.571,0.8,0.4,0.667,0.218,0.502,0.514
label7,0.44,0.429,0.36,0.52,0.391,-0.122,0.406,0.452
label8,0.16,0.226,0.28,0.04,0.25,-0.7,0.04,0.315
label9,0.3,0.083,0.04,0.56,0.054,-0.468,0.2,0.377
label10,0.14,0.05,0.04,0.24,0.044,-0.735,0.066,0.349
label11,0.6,0.576,0.76,0.44,0.655,0.211,0.6,0.561
label12,0.34,0.405,0.68,0,0.507,-0.436,0.013,0.307
label13,0.46,0.4,0.16,0.76,0.229,-0.1,0.419,0.473
label14,0.14,0.125,0.12,0.16,0.122,-0.721,0.082,0.351
label15,0.66,0.75,0.48,0.84,0.585,0.343,0.494,0.561
label16,0.04,0.04,0.04,0.04,0.04,-0.92,0.051,0.315
label17,0.44,0.444,0.48,0.4,0.462,-0.12,0.347,0.403
label18,0.54,0.528,0.76,0.32,0.623,0.089,0.374,0.403
label19,0.56,0.6,0.36,0.76,0.45,0.131,0.514,0.518
label20,0.58,0.559,0.76,0.4,0.644,0.171,0.349,0.391
label21,0,0,0,0,0,-1,0,0.307
label22,0.36,0.333,0.28,0.44,0.304,-0.284,0.205,0.352
label23,0.18,0.25,0.32,0.04,0.281,-0.667,0.155,0.333
label24,0.18,0.233,0.28,0.08,0.255,-0.653,0.112,0.329
label25,0.1,0.143,0.16,0.04,0.151,-0.806,0.04,0.315
label26,0,0,0,0,0,-1,0,0.307
label27,0.62,0.714,0.4,0.84,0.513,0.267,0.534,0.612
label28,0.1,0,0,0.2,0,-0.816,0.034,0.309
label29,0.56,0.6,0.36,0.76,0.45,0.131,0.341,0.444
label30,0.36,0.37,0.4,0.32,0.385,-0.281,0.293,0.4
label31,0.3,0.273,0.24,0.36,0.255,-0.403,0.238,0.371
label32,0.22,0.182,0.16,0.28,0.17,-0.564,0.219,0.383
label33,0.66,0.611,0.88,0.44,0.721,0.356,0.584,0.559
label34,0.38,0.25,0.12,0.64,0.162,-0.281,0.214,0.383
label35,0.06,0.107,0.12,0,0.113,-0.886,0.003,0.307
label36,0.02,0,0,0.04,0,-0.961,0.003,0.307
label37,0.24,0.158,0.12,0.36,0.136,-0.536,0.152,0.331
label38,0.48,0.476,0.4,0.56,0.435,-0.041,0.416,0.443
label39,0.24,0.29,0.36,0.12,0.321,-0.536,0.123,0.328
label40,0.62,0.688,0.44,0.8,0.537,0.257,0.493,0.498
label41,0.06,0.077,0.08,0.04,0.078,-0.881,0.04,0.315
label42,0,0,0,0,0,-1,0,0.307
label43,0.22,0.111,0.08,0.36,0.093,-0.583,0.086,0.352
label44,0.48,0.4,0.08,0.88,0.133,-0.067,0.195,0.407
label45,0.26,0.071,0.04,0.48,0.051,-0.535,0.048,0.312
label46,0.3,0.361,0.52,0.08,0.426,-0.445,0.093,0.32
label47,0.02,0,0,0.04,0,-0.961,0.038,0.314
label48,0.5,0.5,0.28,0.72,0.359,0,0.293,0.435
label49,0.16,0.13,0.12,0.2,0.125,-0.682,0.147,0.333
label50,0.06,0.077,0.08,0.04,0.078,-0.881,0.03,0.312
label51,0.54,0.528,0.76,0.32,0.623,0.089,0.413,0.454
label52,0.22,0.111,0.08,0.36,0.093,-0.583,0.283,0.37
label53,0.16,0.226,0.28,0.04,0.25,-0.7,0.042,0.313
label54,0.16,0.13,0.12,0.2,0.125,-0.682,0.12,0.327
label55,0.66,0.75,0.48,0.84,0.585,0.343,0.651,0.723
label56,0.5,0.5,0.76,0.24,0.603,0,0.315,0.394
label57,0.02,0,0,0.04,0,-0.961,0.016,0.309
label58,0.34,0.346,0.36,0.32,0.353,-0.32,0.272,0.364
label59,0.22,0.281,0.36,0.08,0.316,-0.583,0.213,0.352
label60,0.42,0.25,0.08,0.76,0.121,-0.218,0.306,0.439
label61,0.02,0.038,0.04,0,0.039,-0.961,0,0.307
label62,0.24,0.29,0.36,0.12,0.321,-0.536,0.296,0.435
label63,0.1,0.045,0.04,0.16,0.043,-0.806,0.051,0.347
label64,0.26,0.312,0.4,0.12,0.351,-0.5,0.262,0.375
label65,0.62,0.688,0.44,0.8,0.537,0.257,0.518,0.513
label66,0.46,0.455,0.4,0.52,0.426,-0.081,0.349,0.417
label67,0.42,0.447,0.68,0.16,0.54,-0.187,0.376,0.434
label68,0.62,0.588,0.8,0.44,0.678,0.257,0.434,0.424
label69,0.34,0.389,0.56,0.12,0.459,-0.356,0.272,0.405
label70,0.26,0.333,0.48,0.04,0.393,-0.535,0.043,0.315
label71,0.58,0.559,0.76,0.4,0.644,0.171,0.365,0.401
label72,0.3,0.353,0.48,0.12,0.407,-0.429,0.197,0.385
label73,0,0,0,0,0,-1,0,0.307
label74,0.62,0.588,0.8,0.44,0.678,0.257,0.44,0.435
label75,0.5,0.5,0.28,0.72,0.359,0,0.274,0.388
label76,0.42,0.455,0.8,0.04,0.58,-0.246,0.25,0.37
label77,0.6,0.571,0.8,0.4,0.667,0.218,0.472,0.479
label78,0.62,0.714,0.4,0.84,0.513,0.267,0.576,0.6
label79,0.32,0.304,0.28,0.36,0.292,-0.361,0.243,0.359
label80,0.22,0.25,0.28,0.16,0.264,-0.564,0.173,0.342
label81,0.34,0.357,0.4,0.28,0.377,-0.322,0.344,0.441
label82,0.32,0.345,0.4,0.24,0.37,-0.365,0.352,0.429
label83,0.36,0.348,0.32,0.4,0.333,-0.281,0.283,0.391
label84,0.56,0.6,0.36,0.76,0.45,0.131,0.586,0.554
label85,0.42,0.25,0.08,0.76,0.121,-0.218,0.448,0.483
label86,0.6,0.667,0.4,0.8,0.5,0.218,0.598,0.583
label87,0.36,0.37,0.4,0.32,0.385,-0.281,0.278,0.401
label88,0.48,0.467,0.28,0.68,0.35,-0.044,0.251,0.386
label89,0.62,0.714,0.4,0.84,0.513,0.267,0.571,0.679
label90,0.64,0.706,0.48,0.8,0.571,0.296,0.539,0.612
label91,0.6,0.667,0.4,0.8,0.5,0.218,0.429,0.496
label92,0.02,0.038,0.04,0,0.039,-0.961,0,0.307
label93,0.5,0.5,0.68,0.32,0.576,0,0.331,0.418
label94,0.34,0.1,0.04,0.64,0.057,-0.4,0.074,0.314
label95,0.02,0.038,0.04,0,0.039,-0.961,0.01,0.307
label96,0.06,0.042,0.04,0.08,0.041,-0.881,0.042,0.346
label97,0.16,0.226,0.28,0.04,0.25,-0.7,0.05,0.315
label98,0.56,0.533,0.96,0.16,0.686,0.2,0.264,0.36
label99,0.48,0.476,0.4,0.56,0.435,-0.041,0.379,0.443
label100,0.46,0.375,0.12,0.8,0.182,-0.109,0.283,0.418
label101,0.6,0.571,0.8,0.4,0.667,0.218,0.629,0.623
label102,0.46,0.476,0.8,0.12,0.597,-0.109,0.206,0.35
label103,0.04,0,0,0.08,0,-0.923,0,0.307
label104,0.04,0,0,0.08,0,-0.923,0,0.307
label105,0.04,0,0,0.08,0,-0.923,0,0.307
label106,0.58,0.643,0.36,0.8,0.462,0.178,0.446,0.517
label107,0.38,0.429,0.72,0.04,0.537,-0.327,0.341,0.389
label108,0.36,0.419,0.72,0,0.529,-0.403,0.075,0.318
label109,0.18,0.056,0.04,0.32,0.047,-0.667,0.069,0.349
label110,0.48,0.476,0.4,0.56,0.435,-0.041,0.418,0.487
label111,0.54,0.556,0.4,0.68,0.465,0.083,0.531,0.531
label112,0.24,0.067,0.04,0.44,0.05,-0.567,0.043,0.311
label113,0.62,0.688,0.44,0.8,0.537,0.257,0.502,0.588
label114,0.44,0.463,0.76,0.12,0.576,-0.156,0.381,0.436
label115,0.24,0.24,0.24,0.24,0.24,-0.52,0.208,0.381
label116,0.56,0.615,0.32,0.8,0.421,0.137,0.485,0.524
label117,0.46,0.25,0.04,0.88,0.069,-0.147,0.154,0.367
label118,0.2,0.286,0.4,0,0.333,-0.655,0,0.307
label119,0.32,0.304,0.28,0.36,0.292,-0.361,0.184,0.373
label120,0.5,0.5,0.12,0.88,0.194,0,0.226,0.41
label121,0.42,0.452,0.76,0.08,0.567,-0.218,0.11,0.324
label122,0.42,0.25,0.08,0.76,0.121,-0.218,0.299,0.411
label123,0.14,0,0,0.28,0,-0.75,0.067,0.32
label124,0.54,0.562,0.36,0.72,0.439,0.086,0.413,0.447
label125,0.38,0.312,0.2,0.56,0.244,-0.257,0.218,0.363
label126,0.54,0.556,0.4,0.68,0.465,0.083,0.37,0.45
label127,0.5,0.5,0.24,0.76,0.324,0,0.443,0.464
label128,0.48,0.489,0.88,0.08,0.629,-0.067,0.298,0.371
label129,0.58,0.625,0.4,0.76,0.488,0.171,0.398,0.497
label130,0.56,0.535,0.92,0.2,0.676,0.173,0.456,0.457
label131,0.4,0.439,0.72,0.08,0.545,-0.26,0.253,0.362
label132,0.02,0,0,0.04,0,-0.961,0,0.307
label133,0.64,0.6,0.84,0.44,0.7,0.306,0.554,0.512
label134,0.44,0.463,0.76,0.12,0.576,-0.156,0.326,0.384
label135,0.36,0.415,0.68,0.04,0.515,-0.364,0.261,0.393
label136,0.58,0.625,0.4,0.76,0.488,0.171,0.587,0.586
label137,0,0,0,0,0,-1,0,0.307
label138,0,0,0,0,0,-1,0,0.307
label139,0.3,0.143,0.08,0.52,0.103,-0.445,0.077,0.315
label140,0.16,0.053,0.04,0.28,0.045,-0.7,0.064,0.35
label141,0.44,0.463,0.76,0.12,0.576,-0.156,0.461,0.461
label142,0.6,0.667,0.4,0.8,0.5,0.218,0.494,0.568
label143,0.36,0.415,0.68,0.04,0.515,-0.364,0.101,0.321
label144,0.02,0.038,0.04,0,0.039,-0.961,0.003,0.307
label145,0.52,0.51,1,0.04,0.676,0.143,0.154,0.367
label146,0.4,0.4,0.4,0.4,0.4,-0.2,0.29,0.374
label147,0.58,0.643,0.36,0.8,0.462,0.178,0.41,0.467
label148,0.4,0.439,0.72,0.08,0.545,-0.26,0.317,0.436
label149,0.54,0.531,0.68,0.4,0.596,0.083,0.306,0.38
label150,0.38,0.2,0.08,0.68,0.114,-0.3,0.141,0.339
label151,0.62,0.688,0.44,0.8,0.537,0.257,0.434,0.485
label152,0.02,0.038,0.04,0,0.039,-0.961,0.002,0.307
label153,0.1,0.045,0.04,0.16,0.043,-0.806,0.045,0.314
label154,0.58,0.559,0.76,0.4,0.644,0.171,0.496,0.451
label155,0.42,0.25,0.08,0.76,0.121,-0.218,0.296,0.429
label156,0.48,0.489,0.88,0.08,0.629,-0.067,0.339,0.391
label157,0.4,0.273,0.12,0.68,0.167,-0.241,0.347,0.48
label158,0.56,0.543,0.76,0.36,0.633,0.131,0.398,0.411
label159,0.46,0.375,0.12,0.8,0.182,-0.109,0.427,0.47
label160,0.34,0.167,0.08,0.6,0.108,-0.375,0.342,0.424
label161,0.04,0,0,0.08,0,-0.923,0.01,0.308
label162,0.58,0.559,0.76,0.4,0.644,0.171,0.528,0.505
label163,0.02,0.038,0.04,0,0.039,-0.961,0.04,0.346
label164,0.48,0.467,0.28,0.68,0.35,-0.044,0.362,0.412
label165,0.36,0.415,0.68,0.04,0.515,-0.364,0.04,0.315
label166,0.3,0.375,0.6,0,0.462,-0.5,0.086,0.317
label167,0.42,0.45,0.72,0.12,0.554,-0.2,0.176,0.338
label168,0.18,0.25,0.32,0.04,0.281,-0.667,0.238,0.386
label169,0.5,0.5,0.76,0.24,0.603,0,0.366,0.399
label170,0.58,0.625,0.4,0.76,0.488,0.171,0.414,0.491
label171,0.3,0.308,0.32,0.28,0.314,-0.4,0.216,0.359
label172,0.6,0.571,0.8,0.4,0.667,0.218,0.512,0.523
label173,0.22,0.294,0.4,0.04,0.339,-0.6,0.158,0.336
label174,0.52,0.511,0.92,0.12,0.657,0.067,0.424,0.451
label175,0.06,0.042,0.04,0.08,0.041,-0.881,0.04,0.346
label176,0.58,0.556,0.8,0.36,0.656,0.178,0.374,0.402
label177,0.58,0.559,0.76,0.4,0.644,0.171,0.418,0.449
label178,0.48,0.429,0.12,0.84,0.188,-0.058,0.59,0.56
label179,0.32,0.371,0.52,0.12,0.433,-0.393,0.24,0.356
label180,0.36,0.36,0.36,0.36,0.36,-0.28,0.296,0.421
label181,0.24,0.118,0.08,0.4,0.095,-0.549,0.096,0.319
label182,0.5,0.5,0.76,0.24,0.603,0,0.346,0.39
label183,0.42,0.25,0.08,0.76,0.121,-0.218,0.362,0.448
label184,0.26,0.227,0.2,0.32,0.213,-0.483,0.317,0.405
label185,0.58,0.643,0.36,0.8,0.462,0.178,0.488,0.546
label186,0.46,0.474,0.72,0.2,0.571,-0.094,0.421,0.428
label187,0,0,0,0,0,-1,0,0.307
label188,0.46,0.438,0.28,0.64,0.341,-0.086,0.269,0.389
label189,0.4,0.4,0.4,0.4,0.4,-0.2,0.36,0.457
label190,0.66,0.75,0.48,0.84,0.585,0.343,0.597,0.59
label191,0.5,0.5,0.16,0.84,0.242,0,0.491,0.56
label192,0.6,0.571,0.8,0.4,0.667,0.218,0.462,0.437
label193,0.44,0.364,0.16,0.72,0.222,-0.145,0.434,0.47
label194,0.48,0.487,0.76,0.2,0.594,-0.048,0.546,0.549
label195,0.52,0.667,0.08,0.96,0.143,0.084,0.373,0.521
label196,0.48,0.485,0.64,0.32,0.552,-0.042,0.293,0.376
label197,0.24,0.303,0.4,0.08,0.345,-0.549,0.102,0.325
label198,0.58,0.559,0.76,0.4,0.644,0.171,0.398,0.454
label199,0.38,0.2,0.08,0.68,0.114,-0.3,0.317,0.382
label200,0.38,0.429,0.72,0.04,0.537,-0.327,0.274,0.365
label201,0.6,0.667,0.4,0.8,0.5,0.218,0.403,0.485
label202,0.16,0.053,0.04,0.28,0.045,-0.7,0.058,0.313
label203,0.18,0.056,0.04,0.32,0.047,-0.667,0.067,0.315
label204,0.4,0.442,0.76,0.04,0.559,-0.288,0.205,0.344
label205,0,0,0,0,0,-1,0,0.307
label206,0.44,0.457,0.64,0.24,0.533,-0.131,0.494,0.501
label207,0.28,0.238,0.2,0.36,0.217,-0.446,0.219,0.382
label208,0.24,0.276,0.32,0.16,0.296,-0.527,0.25,0.396
label209,0.46,0.444,0.32,0.6,0.372,-0.083,0.299,0.405
label210,0,0,0,0,0,-1,0,0.307
label211,0.4,0.439,0.72,0.08,0.545,-0.26,0.144,0.371
label212,0.5,0.5,0.08,0.92,0.138,0,0.35,0.435
label213,0.44,0.467,0.84,0.04,0.6,-0.2,0.083,0.322
label214,0.54,0.528,0.76,0.32,0.623,0.089,0.523,0.478
label215,0.58,0.556,0.8,0.36,0.656,0.178,0.467,0.482
label216,0.58,0.562,0.72,0.44,0.632,0.167,0.611,0.609
label217,0.02,0,0,0.04,0,-0.961,0.04,0.315
label218,0.64,0.606,0.8,0.48,0.69,0.296,0.61,0.554
label219,0.52,0.516,0.64,0.4,0.571,0.041,0.461,0.511
label220,0.18,0.056,0.04,0.32,0.047,-0.667,0.046,0.311
label221,0.6,0.571,0.8,0.4,0.667,0.218,0.546,0.493
label222,0.62,0.588,0.8,0.44,0.678,0.257,0.466,0.444
label223,0.06,0,0,0.12,0,-0.886,0.01,0.307
label224,0.62,0.714,0.4,0.84,0.513,0.267,0.443,0.557
label225,0.08,0.043,0.04,0.12,0.042,-0.843,0.059,0.317
label226,0.64,0.6,0.84,0.44,0.7,0.306,0.586,0.557
label227,0.02,0,0,0.04,0,-0.961,0.04,0.315
label228,0.06,0,0,0.12,0,-0.886,0,0.307
label229,0.32,0.333,0.36,0.28,0.346,-0.361,0.395,0.558
label230,0.54,0.556,0.4,0.68,0.465,0.083,0.578,0.575
label231,0,0,0,0,0,-1,0,0.307
label232,0.3,0.083,0.04,0.56,0.054,-0.468,0.04,0.346
label233,0,0,0,0,0,-1,0,0.307
label234,0.56,0.541,0.8,0.32,0.645,0.137,0.322,0.386
label235,0.24,0.24,0.24,0.24,0.24,-0.52,0.141,0.33
label236,0.46,0.469,0.6,0.32,0.526,-0.083,0.238,0.359
label237,0.6,0.571,0.8,0.4,0.667,0.218,0.435,0.486
label238,0.52,0.533,0.32,0.72,0.4,0.044,0.445,0.487
label239,0.04,0.074,0.08,0,0.077,-0.923,0.051,0.314
label240,0.58,0.625,0.4,0.76,0.488,0.171,0.598,0.62
label241,0.38,0.125,0.04,0.72,0.061,-0.327,0.037,0.309
label242,0.2,0.241,0.28,0.12,0.259,-0.608,0.101,0.327
label243,0.3,0.292,0.28,0.32,0.286,-0.4,0.243,0.355
label244,0.52,0.538,0.28,0.76,0.368,0.046,0.33,0.437
label245,0.04,0,0,0.08,0,-0.923,0.008,0.307
label246,0.5,0.5,0.92,0.08,0.648,0,0.128,0.331
label247,0.12,0.172,0.2,0.04,0.185,-0.77,0.05,0.315
label248,0.32,0.385,0.6,0.04,0.469,-0.435,0.07,0.317
label249,0.36,0.415,0.68,0.04,0.515,-0.364,0.149,0.331
label250,0.02,0.038,0.04,0,0.039,-0.961,0,0.307
label251,0.62,0.688,0.44,0.8,0.537,0.257,0.502,0.58
label252,0.52,0.533,0.32,0.72,0.4,0.044,0.341,0.422
label253,0.46,0.375,0.12,0.8,0.182,-0.109,0.45,0.513
label254,0.62,0.688,0.44,0.8,0.537,0.257,0.414,0.501
label255,0.56,0.6,0.36,0.76,0.45,0.131,0.366,0.484
label256,0.16,0.226,0.28,0.04,0.25,-0.7,0.034,0.313
label257,0.62,0.588,0.8,0.44,0.678,0.257,0.534,0.559
label258,0.1,0.045,0.04,0.16,0.043,-0.806,0.042,0.311
label259,0.48,0.486,0.68,0.28,0.567,-0.044,0.538,0.551
label260,0.48,0.471,0.32,0.64,0.381,-0.042,0.499,0.461
label261,0.02,0.038,0.04,0,0.039,-0.961,0.005,0.307
label262,0.22,0.281,0.36,0.08,0.316,-0.583,0.333,0.422
label263,0.5,0.5,0.96,0.04,0.658,0,0.173,0.341
label264,0.06,0.077,0.08,0.04,0.078,-0.881,0.082,0.321
label265,0.36,0.41,0.64,0.08,0.5,-0.338,0.362,0.442
label266,0.54,0.556,0.4,0.68,0.465,0.083,0.333,0.437
label267,0.06,0.107,0.12,0,0.113,-0.886,0.077,0.327
label268,0.34,0.333,0.32,0.36,0.327,-0.32,0.37,0.415
label269,0.14,0.2,0.24,0.04,0.218,-0.735,0.042,0.315
label270,0.56,0.543,0.76,0.36,0.633,0.131,0.61,0.531
label271,0.02,0.038,0.04,0,0.039,-0.961,0.038,0.316
label272,0.38,0.312,0.2,0.56,0.244,-0.257,0.205,0.353
label273,0.12,0.148,0.16,0.08,0.154,-0.762,0.096,0.334
label274,0.52,0.511,0.96,0.08,0.667,0.084,0.088,0.324
label275,0.4,0.436,0.68,0.12,0.531,-0.241,0.234,0.354
label276,0.54,0.556,0.4,0.68,0.465,0.083,0.341,0.438
label277,0.48,0.487,0.76,0.2,0.594,-0.048,0.379,0.421
label278,0.42,0.25,0.08,0.76,0.121,-0.218,0.346,0.443
label279,0.34,0.4,0.64,0.04,0.492,-0.4,0.051,0.315
label280,0.52,0.514,0.72,0.32,0.6,0.044,0.374,0.403
label281,0.02,0,0,0.04,0,-0.961,0.002,0.307
label282,0.1,0.167,0.2,0,0.182,-0.816,0.005,0.307
label283,0.18,0.056,0.04,0.32,0.047,-0.667,0.221,0.354
label284,0.62,0.688,0.44,0.8,0.537,0.257,0.405,0.459
label285,0.08,0.138,0.16,0,0.148,-0.851,0.003,0.307
label286,0.6,0.571,0.8,0.4,0.667,0.218,0.397,0.441
label287,0.06,0.042,0.04,0.08,0.041,-0.881,0.058,0.317
label288,0.54,0.528,0.76,0.32,0.623,0.089,0.435,0.427
label289,0.12,0,0,0.24,0,-0.783,0.01,0.307
label290,0.42,0.25,0.08,0.76,0.121,-0.218,0.294,0.378
label291,0.48,0.429,0.12,0.84,0.188,-0.058,0.36,0.48
label292,0.66,0.618,0.84,0.48,0.712,0.343,0.632,0.625
label293,0.18,0.25,0.32,0.04,0.281,-0.667,0.067,0.316
label294,0.62,0.588,0.8,0.44,0.678,0.257,0.39,0.411
label295,0.04,0.04,0.04,0.04,0.04,-0.92,0.002,0.307
label296,0.62,0.688,0.44,0.8,0.537,0.257,0.507,0.506
label297,0.04,0.074,0.08,0,0.077,-0.923,0.005,0.307
label298,0.46,0.472,0.68,0.24,0.557,-0.089,0.39,0.481
label299,0.44,0.385,0.2,0.68,0.263,-0.137,0.243,0.371
label300,0.54,0.556,0.4,0.68,0.465,0.083,0.36,0.45
label301,0.62,0.583,0.84,0.4,0.689,0.267,0.469,0.481
label302,0.6,0.571,0.8,0.4,0.667,0.218,0.458,0.467
label303,0.44,0.463,0.76,0.12,0.576,-0.156,0.328,0.395
label304,0.6,0.571,0.8,0.4,0.667,0.218,0.339,0.391
label305,0.44,0.465,0.8,0.08,0.588,-0.173,0.093,0.323
label306,0,0,0,0,0,-1,0,0.307
label307,0.06,0.077,0.08,0.04,0.078,-0.881,0.04,0.315
label308,0.6,0.571,0.8,0.4,0.667,0.218,0.493,0.464
label309,0.66,0.75,0.48,0.84,0.585,0.343,0.475,0.576
label310,0.56,0.615,0.32,0.8,0.421,0.137,0.445,0.468
label311,0.5,0.5,0.08,0.92,0.138,0,0.253,0.436
label312,0.54,0.529,0.72,0.36,0.61,0.086,0.33,0.422
label313,0.24,0.303,0.4,0.08,0.345,-0.549,0.138,0.379
label314,0.68,0.636,0.84,0.52,0.724,0.38,0.674,0.672
label315,0.5,0.5,0.24,0.76,0.324,0,0.312,0.441
label316,0.06,0.042,0.04,0.08,0.041,-0.881,0.04,0.346
label317,0.56,0.6,0.36,0.76,0.45,0.131,0.387,0.469
label318,0.42,0.444,0.64,0.2,0.525,-0.178,0.346,0.4
label319,0.26,0.227,0.2,0.32,0.213,-0.483,0.31,0.382
label320,0.68,0.765,0.52,0.84,0.619,0.38,0.714,0.771
label321,0.34,0.389,0.56,0.12,0.459,-0.356,0.211,0.38
label322,0.6,0.667,0.4,0.8,0.5,0.218,0.354,0.445
label323,0.42,0.45,0.72,0.12,0.554,-0.2,0.36,0.396
label324,0.42,0.3,0.12,0.72,0.171,-0.2,0.381,0.449
label325,0.66,0.618,0.84,0.48,0.712,0.343,0.586,0.541
label326,0.26,0.071,0.04,0.48,0.051,-0.535,0.147,0.366
label327,0.08,0.08,0.08,0.08,0.08,-0.84,0.054,0.312
label328,0.2,0.059,0.04,0.36,0.048,-0.633,0.115,0.324
label329,0.02,0,0,0.04,0,-0.961,0,0.307
label330,0.06,0.077,0.08,0.04,0.078,-0.881,0.022,0.308
label331,0.66,0.75,0.48,0.84,0.585,0.343,0.562,0.599
label332,0.52,0.514,0.76,0.28,0.613,0.046,0.312,0.383
label333,0.26,0.2,0.16,0.36,0.178,-0.49,0.134,0.332
label334,0.32,0.378,0.56,0.08,0.452,-0.41,0.299,0.378
label335,0.32,0.286,0.24,0.4,0.261,-0.365,0.162,0.335
label336,0.4,0.4,0.4,0.4,0.4,-0.2,0.371,0.451
label337,0.44,0.333,0.12,0.76,0.176,-0.156,0.115,0.363
label338,0.58,0.559,0.76,0.4,0.644,0.171,0.426,0.421
label339,0.06,0.077,0.08,0.04,0.078,-0.881,0.011,0.308
label340,0.24,0.324,0.48,0,0.387,-0.593,0.003,0.307
label341,0.38,0.425,0.68,0.08,0.523,-0.3,0.206,0.345
label342,0.58,0.625,0.4,0.76,0.488,0.171,0.474,0.548
label343,0.56,0.543,0.76,0.36,0.633,0.131,0.4,0.407
label344,0.6,0.558,0.96,0.24,0.706,0.288,0.315,0.415
label345,0.74,0.875,0.56,0.92,0.683,0.514,0.746,0.734
label346,0.22,0.25,0.28,0.16,0.264,-0.564,0.13,0.328
label347,0.56,0.588,0.4,0.72,0.476,0.127,0.603,0.629
label348,0.24,0,0,0.48,0,-0.593,0.027,0.308
label349,0.16,0.16,0.16,0.16,0.16,-0.68,0.069,0.315
label350,0.3,0.308,0.32,0.28,0.314,-0.4,0.358,0.48
label351,0.2,0.059,0.04,0.36,0.048,-0.633,0.211,0.348
label352,0.42,0.423,0.44,0.4,0.431,-0.16,0.363,0.429
label353,0.4,0.439,0.72,0.08,0.545,-0.26,0.24,0.368
label354,0.42,0.452,0.76,0.08,0.567,-0.218,0.205,0.344
label355,0.08,0,0,0.16,0,-0.851,0.066,0.317
label356,0.56,1,0.12,1,0.214,0.253,0.342,0.478
label357,0.54,0.75,0.12,0.96,0.207,0.147,0.149,0.425
label358,0.42,0.452,0.76,0.08,0.567,-0.218,0.317,0.395
label359,0,0,0,0,0,-1,0,0.307
label360,0.32,0.385,0.6,0.04,0.469,-0.435,0.046,0.314
label361,0.42,0.25,0.08,0.76,0.121,-0.218,0.184,0.394
label362,0.34,0.1,0.04,0.64,0.057,-0.4,0.09,0.352
label363,0.2,0.258,0.32,0.08,0.286,-0.618,0.142,0.329
label364,0.18,0.25,0.32,0.04,0.281,-0.667,0.078,0.317
label365,0.22,0.25,0.28,0.16,0.264,-0.564,0.19,0.348
label366,0.62,0.714,0.4,0.84,0.513,0.267,0.501,0.57
label367,0.26,0.2,0.16,0.36,0.178,-0.49,0.251,0.361
label368,0.16,0,0,0.32,0,-0.718,0.123,0.328
label369,0.54,0.528,0.76,0.32,0.623,0.089,0.315,0.384
label370,0.6,0.667,0.4,0.8,0.5,0.218,0.47,0.482
label371,0.1,0.143,0.16,0.04,0.151,-0.806,0.082,0.354
label372,0.14,0.05,0.04,0.24,0.044,-0.735,0.042,0.312
label373,0.32,0,0,0.64,0,-0.469,0.003,0.307
label374,0.16,0.242,0.32,0,0.276,-0.718,0.019,0.308
label375,0.06,0.042,0.04,0.08,0.041,-0.881,0.042,0.346
label376,0.54,0.571,0.32,0.76,0.41,0.089,0.315,0.412
label377,0.38,0.432,0.76,0,0.551,-0.369,0.126,0.325
label378,0.6,0.576,0.76,0.44,0.655,0.211,0.65,0.68
label379,0.2,0,0,0.4,0,-0.655,0.006,0.307
label380,0.02,0.038,0.04,0,0.039,-0.961,0.038,0.316
label381,0.08,0.043,0.04,0.12,0.042,-0.843,0.069,0.35
label382,0.24,0.29,0.36,0.12,0.321,-0.536,0.187,0.346
label383,0.48,0.333,0.04,0.92,0.071,-0.084,0.083,0.353
label384,0.02,0.038,0.04,0,0.039,-0.961,0.04,0.346
label385,0.12,0.048,0.04,0.2,0.043,-0.77,0.032,0.309
label386,0,0,0,0,0,-1,0,0.307
label387,0.38,0.429,0.72,0.04,0.537,-0.327,0.067,0.318
label388,0.16,0.095,0.08,0.24,0.087,-0.689,0.077,0.316
label389,0.58,0.625,0.4,0.76,0.488,0.171,0.314,0.415
label390,0.58,0.556,0.8,0.36,0.656,0.178,0.434,0.425
label391,0.34,0.405,0.68,0,0.507,-0.436,0.048,0.312
label392,0.5,0.5,0.12,0.88,0.194,0,0.21,0.406
label393,0.28,0.359,0.56,0,0.438,-0.531,0.126,0.325
label394,0.62,0.588,0.8,0.44,0.678,0.257,0.474,0.522
label395,0.66,0.75,0.48,0.84,0.585,0.343,0.51,0.551
label396,0.34,0,0,0.68,0,-0.436,0.01,0.307
label397,0.52,0.538,0.28,0.76,0.368,0.046,0.474,0.477
label398,0.26,0.25,0.24,0.28,0.245,-0.48,0.136,0.327
label399,0.62,0.688,0.44,0.8,0.537,0.257,0.518,0.561
label400,0.38,0.432,0.76,0,0.551,-0.369,0.155,0.333
label401,0.02,0,0,0.04,0,-0.961,0.04,0.315
label402,0.54,0.528,0.76,0.32,0.623,0.089,0.493,0.508
