0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
RP11-764I5.1,0.280655,-0.198800,0.041390,0.140624,-0.135742,0.023454,0.217545,0.167323,0.186788,0.121607,-0.037708,0.212234,0.278310,0.125135,-0.045102,-0.165624,0.033194,0.129160,0.090860,0.101648,0.102837,-0.039279,-0.061479,0.068411,-0.127940,-0.111007,-0.149952,0.182816,0.068206,0.048443,0.109662,-0.159264,-0.235027,-0.067671,0.054326,0.078493,-0.164910,0.089856,0.084034,-0.263474,0.037884,0.062637,0.079461,0.005762,-0.215462,-0.171561,-0.176359,-0.050161,-0.071918,-0.115448,0.083750,-0.096926,0.043839,-0.102163,0.162844,-0.127725,-0.113801,-0.175350,-0.155554,0.174872,0.016191,-0.112919,-0.187035,-0.016187,-0.098954,-0.096180,0.267068,-0.113050,-0.052899,0.014609,0.306445,-0.068939,-0.023465,-0.212467,-0.081311,0.156756,-0.381939,-0.167921,0.064985,-0.170225,0.291721,-0.230792,-0.148292,-0.006057,0.111099,-0.142952,0.072184,0.120475,-0.333616,-0.171999,0.074358,0.243717,0.096630,-0.070232,-0.103184,0.188472,-0.048379,0.083765,-0.006854,-0.102792,0.080266,-0.095642,0.095425,-0.033028,0.106740,-0.193583,0.025289,-0.047349,0.248503,-0.344274,0.044018,-0.036526,-0.119265,0.136541,-0.124104,-0.004804,0.178691,-0.005051,-0.132146,-0.244523,0.018938,-0.177051,-0.099850,0.070903,0.360822,-0.238034,-0.172834,-0.095388,0
NONHSAG025679,0.202414,-0.189193,-0.051136,0.038270,-0.110372,-0.022896,0.201825,0.080905,0.091147,0.043723,0.094660,0.213039,0.330433,0.165215,0.044082,-0.072955,0.125417,-0.012204,-0.010018,0.011611,0.132781,-0.011277,-0.078766,0.112184,0.014227,-0.116577,-0.106348,0.078249,0.058130,-0.055338,0.122349,-0.120488,-0.090203,-0.101618,0.022433,-0.018292,-0.119154,0.165552,0.066943,-0.160746,-0.179199,-0.015764,0.066236,0.122689,-0.122295,-0.002456,-0.329946,-0.175002,-0.188262,0.013364,0.061613,-0.075454,0.082767,-0.108431,0.165434,-0.116125,-0.130603,-0.134522,-0.278155,0.141724,-0.154410,-0.078847,-0.232448,0.035023,-0.102630,-0.126876,0.321166,-0.045823,-0.067115,0.033356,0.156655,-0.080880,-0.031031,-0.011799,-0.048244,0.026008,-0.280786,-0.118817,0.047052,-0.171631,0.207684,-0.216799,-0.270701,-0.044740,-0.034365,-0.051785,0.107952,0.138825,-0.323539,-0.271810,0.023707,0.292175,0.137874,-0.056950,-0.046029,0.246657,-0.052954,0.059047,0.017467,-0.038598,0.097070,-0.215948,0.136456,-0.021652,0.054949,-0.210906,0.028823,0.032314,0.163913,-0.445950,-0.032292,0.086759,-0.100729,0.196551,-0.109890,0.049789,0.233186,-0.167619,-0.202514,-0.380156,-0.040026,-0.095299,-0.199215,0.159322,0.242923,-0.247510,0.010106,-0.089128,0
NONHSAG006909,0.286362,-0.194304,0.027456,0.056697,-0.121192,-0.048944,0.131932,0.002968,0.180638,-0.020307,0.138163,0.304492,0.272960,0.062546,-0.087682,-0.094930,0.127500,-0.035843,0.112504,0.066704,0.072497,-0.092941,-0.135996,0.139516,0.059468,-0.041071,-0.036369,0.117760,0.097469,-0.146312,-0.008113,-0.173491,-0.064970,-0.085772,0.112965,0.055422,-0.208049,0.013639,0.004260,-0.116697,-0.155616,-0.079811,0.169628,0.085759,-0.083023,0.005652,-0.229244,-0.097950,0.021068,0.060171,0.060625,-0.008995,0.107905,-0.102126,0.149556,-0.229487,-0.139209,-0.236479,-0.161399,0.100389,0.087209,-0.063729,-0.161587,-0.032103,-0.192121,-0.075781,0.227923,-0.041055,-0.134244,-0.053385,0.208467,-0.233885,-0.008631,-0.191133,0.027888,0.070655,-0.307277,-0.102074,0.034991,-0.108595,0.373526,-0.206287,-0.240517,-0.080976,-0.054604,-0.141333,-0.004138,0.140468,-0.270040,-0.137889,0.035327,0.261717,0.091701,-0.099961,-0.145266,0.192079,-0.048175,0.018511,0.055403,-0.053678,0.010465,-0.240212,0.138163,0.031666,0.095368,-0.135319,-0.003864,-0.114454,0.179471,-0.365727,-0.054275,-0.093192,-0.065929,0.267925,-0.049016,-0.110920,0.140597,-0.128140,-0.249620,-0.284841,-0.126006,-0.271099,-0.315295,0.117986,0.359857,-0.230863,-0.145045,0.082924,0
MTND1P21,0.119054,-0.187932,-0.094929,-0.093674,-0.269998,-0.190068,0.254246,0.152930,0.188316,-0.107540,0.290241,0.394027,0.148222,0.045270,0.004761,-0.138006,0.300510,0.170141,0.100998,0.053062,0.069866,-0.157162,-0.026050,-0.074391,-0.022677,-0.165808,-0.181864,0.109992,-0.068455,-0.124022,0.012699,-0.154261,-0.198208,0.054019,0.206198,0.198217,-0.439837,-0.010693,-0.043530,-0.159179,-0.081597,-0.056805,0.035789,-0.193256,-0.131757,-0.006633,-0.264738,-0.143952,-0.181464,-0.071148,0.064548,-0.076335,-0.025885,0.174937,0.015258,0.077520,-0.195421,-0.126687,-0.190656,0.022207,0.212058,-0.016745,-0.171894,0.191469,-0.004385,-0.087097,0.267256,0.042415,0.013582,0.025897,0.183801,-0.035493,-0.044882,-0.015595,0.014589,0.020199,-0.189937,-0.112137,-0.004128,-0.110757,0.215458,-0.304466,-0.149745,-0.144217,0.133448,-0.139350,0.011524,0.114377,-0.302130,-0.007826,-0.147446,0.259915,0.100111,-0.132736,-0.046067,0.082227,0.039556,0.067613,-0.052516,-0.031099,0.105693,0.000848,0.043597,0.041582,0.011682,-0.071196,0.010236,-0.088403,0.163298,-0.293843,-0.084765,0.182663,-0.029607,0.323477,-0.182200,-0.192984,0.259372,-0.204438,-0.199119,-0.268068,0.108113,-0.163933,-0.141332,-0.010063,0.322519,-0.291977,-0.039474,0.005900,0
NONHSAG013197,0.263383,-0.091329,0.085631,-0.083803,-0.244356,-0.094407,0.220206,0.129124,0.265727,0.144420,0.268897,0.280188,0.252252,0.120544,0.237997,0.014329,0.122690,0.131314,0.090723,0.074139,0.194616,-0.066731,-0.105046,0.061531,-0.075181,-0.148727,-0.128002,0.110403,-0.054026,-0.074560,-0.029503,-0.122965,-0.292338,-0.066459,0.095842,0.130885,-0.206414,-0.042507,0.049950,-0.208496,0.020456,-0.042889,0.081823,0.043878,-0.192984,-0.018697,-0.223808,-0.168198,-0.095509,-0.094657,-0.013114,-0.080859,0.012708,-0.079048,0.139245,-0.043023,-0.231521,-0.100162,-0.218434,0.011167,0.144764,0.043872,-0.039920,0.068800,-0.046417,-0.075771,0.158215,-0.020201,-0.043960,-0.080558,0.036624,-0.028271,0.030438,-0.329728,0.045697,0.041512,-0.314421,-0.218795,-0.061107,-0.215075,0.254953,-0.300822,-0.226225,-0.210711,0.161990,-0.079655,0.013673,0.160933,-0.348992,-0.110683,-0.126097,0.048078,0.045791,0.033236,-0.225938,0.156543,0.066449,-0.037691,-0.087334,0.000883,0.163423,-0.015216,0.137071,-0.007554,-0.064526,-0.015340,-0.142591,0.122882,0.282088,-0.224277,-0.086915,0.129227,-0.053629,0.183178,-0.149243,-0.038508,0.276046,-0.297207,-0.056032,-0.163059,-0.004380,-0.100605,-0.254752,-0.013170,0.175020,-0.307436,0.073915,-0.005410,0
NONHSAG042537,0.155743,-0.199799,0.025019,-0.110364,-0.166522,-0.109516,0.261315,0.216237,0.173820,-0.008451,0.275778,0.377909,0.188391,0.275728,0.011009,-0.184909,0.136163,0.103595,0.125420,-0.027246,0.073997,-0.018495,0.007497,0.191519,-0.140700,-0.159052,-0.076489,0.105282,-0.181543,-0.020467,0.095636,-0.128819,-0.248497,-0.086821,0.157010,0.035755,-0.310908,-0.056998,-0.117653,-0.195615,0.055381,0.004755,0.160075,-0.049221,-0.158510,-0.068386,-0.262265,-0.203310,-0.098451,-0.100697,0.031806,-0.033017,0.070888,0.023399,0.131565,-0.076088,-0.241797,-0.217247,-0.112228,-0.119346,0.191378,-0.084724,-0.282902,0.064711,-0.026378,-0.151771,0.228721,-0.104292,-0.005814,-0.045126,0.036440,-0.043560,-0.068396,-0.232515,-0.102281,0.086977,-0.315722,-0.238255,-0.026494,-0.214697,0.238293,-0.368236,-0.211370,-0.169077,0.105784,-0.105527,0.033754,-0.103304,-0.307599,-0.140319,-0.034691,0.129965,0.001802,-0.091745,-0.090490,0.171813,0.084003,0.128364,-0.064479,0.047306,0.173624,-0.031043,0.060736,0.076899,-0.038019,-0.130922,-0.038582,0.013997,0.180110,-0.107185,-0.042356,0.049531,0.110506,0.288456,-0.131931,-0.194947,0.200023,-0.261060,-0.168402,-0.043124,-0.009101,-0.253326,-0.156467,0.025794,0.339194,-0.193698,0.002153,0.024935,0
RN7SL552P,0.248495,-0.358596,-0.101397,0.082424,-0.188651,0.034200,0.212432,0.021585,0.356535,0.006007,0.080218,0.247058,0.210544,0.213394,0.051646,-0.100255,0.113919,0.105597,0.026213,0.088825,0.001841,-0.136499,-0.079638,0.164352,-0.107002,-0.075635,-0.142511,0.123655,0.051201,0.129816,0.152570,-0.083071,-0.119048,-0.102949,0.108286,0.040600,-0.028298,0.134613,0.123460,-0.073605,-0.119012,0.015273,0.138780,0.071378,-0.290661,-0.075597,-0.297624,0.005779,-0.092000,0.029801,0.020190,0.010114,0.102313,-0.072799,0.150146,-0.130965,-0.099760,-0.190499,-0.198909,0.070098,-0.037343,-0.051118,-0.144207,0.014103,-0.100513,-0.093531,0.254204,-0.049349,-0.007960,0.019521,0.151099,-0.006863,0.047363,-0.098094,0.027968,0.094976,-0.340984,-0.087781,0.092229,-0.026114,0.352533,-0.283160,-0.239154,-0.073033,0.039384,-0.092851,-0.075213,0.163449,-0.247082,-0.160602,-0.029094,0.378329,0.052310,0.090338,-0.005265,0.213357,-0.181839,0.120629,0.076823,-0.019404,0.089821,-0.100415,0.094371,-0.099602,-0.112792,-0.107498,0.049281,0.083053,0.153045,-0.343502,-0.057262,0.035514,-0.065671,0.234836,-0.060729,0.082572,0.085605,-0.088080,-0.180039,-0.314046,-0.060046,-0.266950,-0.295664,0.233646,0.344610,-0.201357,-0.084856,-0.003811,0
CTB-85P21.1,0.232017,-0.178636,-0.099468,0.182523,-0.098080,-0.088763,0.304722,0.114763,0.238821,0.080324,0.007311,0.199065,0.342781,0.091733,0.059511,-0.213806,0.076640,0.030102,0.019244,-0.036283,0.075450,-0.017934,-0.015128,0.125117,-0.022270,0.021478,-0.060700,0.104977,0.025690,0.003307,0.209604,-0.044384,-0.199696,-0.043538,0.033922,0.093219,-0.163886,0.066491,0.011256,-0.133981,-0.026215,0.031913,0.066149,0.095433,-0.150180,0.001167,-0.207190,-0.110846,-0.095062,0.012054,0.132306,-0.115573,-0.003742,-0.052093,0.029042,-0.178864,-0.224006,-0.153816,-0.242642,0.108250,0.000754,-0.081510,-0.224352,0.104664,-0.172397,-0.166271,0.308980,-0.205108,-0.150085,0.139623,0.324337,-0.041702,0.025812,-0.135248,-0.162615,0.070378,-0.240070,-0.078230,0.011786,-0.250999,0.177587,-0.350684,-0.156929,-0.035503,0.043519,-0.160099,0.077374,0.154277,-0.265744,-0.226561,0.014326,0.256790,0.171721,-0.081453,-0.025026,0.253295,-0.135596,0.046784,-0.006630,-0.093264,0.055369,0.017997,0.118399,0.053554,0.026619,-0.247614,0.025451,-0.000485,0.238418,-0.315486,-0.126692,-0.127447,-0.062812,0.154840,-0.053847,-0.037910,0.201279,-0.110518,-0.081557,-0.377853,-0.012379,-0.162072,-0.314264,0.111478,0.296242,-0.275865,-0.033432,-0.000416,0
ZNF847P,0.159408,-0.088615,0.033137,-0.049704,-0.187278,-0.130765,0.380931,0.045445,0.189544,0.073695,0.201490,0.352845,0.147065,0.021790,-0.031698,-0.157070,0.160441,0.026416,0.101677,0.066894,0.080849,-0.043143,-0.036520,0.073820,-0.133605,-0.089434,-0.180250,0.187269,-0.093469,-0.179136,0.056347,-0.156868,-0.154615,-0.230533,0.151295,0.230254,-0.292498,0.002069,-0.163940,-0.147023,-0.010940,-0.063251,0.055238,0.022504,-0.242334,-0.071062,-0.195159,-0.193782,-0.253507,-0.136097,-0.009702,0.011346,-0.028163,-0.004505,0.135232,0.024282,-0.233821,-0.232538,-0.202644,-0.111944,0.232914,0.032953,-0.171863,0.260090,-0.037698,-0.120805,0.371786,-0.077804,-0.088096,-0.007054,0.150595,-0.056838,0.110838,-0.199285,0.126399,0.119998,-0.307362,-0.215874,0.001053,-0.067590,0.273540,-0.148108,-0.172952,-0.186603,0.226317,-0.164520,0.058769,0.140704,-0.170296,-0.072613,-0.101119,0.033675,-0.011391,-0.081216,-0.134457,0.175127,0.022254,0.103858,-0.101317,0.116947,0.013730,-0.082539,0.087231,-0.060650,-0.029505,-0.115260,-0.015118,0.064207,0.278954,-0.207118,-0.075658,0.066908,0.035879,0.250212,-0.189428,-0.122309,0.216354,-0.271935,-0.078381,-0.080488,-0.031868,-0.175139,-0.227925,-0.011459,0.154539,-0.274948,0.047925,-0.064026,0
RN7SL173P,0.184002,-0.192025,-0.077542,0.041228,-0.138340,-0.070024,0.272608,0.067247,0.157393,-0.072463,0.097565,0.314030,0.215626,0.113114,0.007649,-0.150786,0.084209,0.184446,0.052625,-0.017876,0.114269,-0.160221,0.012112,0.168040,-0.073286,-0.090951,-0.093921,0.061407,0.097083,0.043113,0.243326,-0.084148,-0.202890,-0.105809,0.098610,0.180598,-0.067671,0.063955,-0.052342,-0.158819,-0.048325,0.069340,0.090171,0.096908,-0.246156,-0.066302,-0.274302,-0.116994,-0.103843,0.035206,0.186343,-0.085122,0.176163,-0.125569,0.105747,-0.196480,-0.118728,-0.202877,-0.211312,0.226827,-0.009540,-0.071980,-0.150274,-0.066218,-0.178631,-0.076226,0.190054,-0.211044,-0.139904,-0.036183,0.194268,0.008883,-0.138001,-0.193071,-0.096005,0.114417,-0.340947,-0.180980,0.020084,-0.019072,0.208651,-0.202095,-0.131837,-0.019864,0.039870,-0.083914,0.154627,0.233957,-0.353811,-0.083922,0.149309,0.281194,0.081404,-0.017451,-0.005398,0.091643,-0.114963,0.136898,0.052112,-0.064835,0.097038,-0.174430,0.145205,0.009796,0.051157,-0.022197,0.019723,-0.046956,0.183631,-0.308125,-0.023077,0.044932,-0.219543,0.213741,-0.223015,-0.031883,0.185537,-0.078983,-0.168641,-0.316048,-0.065716,-0.145146,-0.278374,0.112368,0.349887,-0.411474,-0.109846,0.062016,0
NONHSAG039270,0.177013,-0.106116,-0.015504,0.127832,-0.097576,-0.079704,0.236966,0.114097,0.158554,0.042300,0.031975,0.239472,0.350946,0.229447,0.073943,-0.151068,0.205743,0.111584,0.124422,0.118132,0.086767,-0.024610,-0.200076,0.007797,-0.133554,-0.112751,-0.109452,0.139506,-0.031901,-0.023006,-0.001473,-0.063374,-0.122031,-0.041909,0.130090,0.047944,-0.201297,0.127291,0.021726,-0.141628,-0.113694,0.002409,0.044743,0.091519,-0.117454,-0.011797,-0.267225,0.045057,-0.052128,0.027467,0.094680,-0.003919,0.043785,-0.108392,0.071260,-0.274944,-0.140454,-0.038927,-0.239171,0.183190,0.099553,-0.058743,-0.036138,0.089871,-0.081119,-0.006616,0.177337,-0.125895,-0.061524,-0.047397,0.177000,-0.027728,-0.016187,-0.294357,0.080635,0.064916,-0.259591,-0.088401,0.031004,-0.145252,0.194759,-0.322948,-0.276652,-0.062742,0.103879,-0.046739,-0.030498,0.141914,-0.293894,-0.115019,-0.083636,0.247361,0.144386,-0.048642,0.082764,0.133696,-0.254138,0.075028,-0.079941,-0.046657,0.008033,-0.088744,0.167652,0.029547,-0.029835,-0.211696,-0.013287,0.007925,0.234209,-0.324215,0.010650,-0.028583,-0.163665,0.271507,-0.175850,0.033892,0.096286,-0.111852,-0.185224,-0.457251,-0.091187,-0.177449,-0.287204,0.120315,0.293062,-0.256750,-0.017141,-0.039379,0
NONHSAG039923,0.280337,-0.235482,-0.018402,0.102957,-0.071110,0.029771,0.250089,0.164665,0.192521,-0.005494,-0.016017,0.264933,0.385815,0.172313,-0.032093,-0.231202,0.122360,0.061059,0.008126,0.006767,0.104469,-0.026449,-0.071587,0.049742,-0.142892,-0.050834,-0.192411,0.075372,0.058868,-0.141114,0.019955,-0.059626,-0.031455,-0.087295,0.173259,0.159483,-0.025743,-0.053137,-0.075956,-0.183278,0.023335,-0.050268,0.138498,0.145032,-0.206462,-0.072258,-0.264336,-0.102210,-0.069854,-0.006847,0.074760,0.100552,0.055374,-0.087783,0.157278,-0.180773,-0.057020,-0.153510,-0.232104,0.195863,-0.028249,-0.008928,-0.192235,-0.019871,-0.202776,-0.094717,0.252726,-0.130836,-0.057520,0.066117,0.170245,-0.010285,0.029606,-0.232702,-0.099456,0.145296,-0.379432,-0.217590,0.077485,-0.104502,0.251760,-0.263646,-0.176666,-0.174523,-0.009431,-0.094289,0.030230,0.114276,-0.362782,-0.153205,0.056916,0.265612,-0.046613,-0.008544,0.009660,0.140006,-0.119050,0.213668,0.076806,-0.074869,0.052437,-0.061982,0.047860,-0.066982,-0.026433,-0.141310,-0.006220,0.009186,0.211117,-0.373060,-0.119919,0.023320,-0.055897,0.197069,-0.074253,-0.097893,0.187275,0.005822,-0.198774,-0.209805,-0.078412,-0.113180,-0.179558,0.015805,0.348613,-0.281860,-0.042473,-0.046533,0
RP11-255A11.2,0.298426,-0.011478,0.019460,-0.115652,-0.151170,0.057340,0.267731,0.018278,0.130700,0.203061,0.244097,0.305087,0.172741,0.166523,0.127890,-0.123949,0.161941,0.010054,0.043425,-0.104710,0.218648,-0.265132,0.099103,0.058037,-0.258305,-0.182983,-0.008610,0.104684,0.067110,-0.317723,0.005757,0.097204,-0.165431,-0.041276,0.155827,-0.026258,-0.323395,0.062719,0.037433,-0.035441,-0.019796,-0.001043,0.102708,-0.156328,-0.103848,0.010950,-0.164020,-0.041907,-0.128385,-0.039902,0.043426,0.154289,-0.035074,0.188180,0.157244,-0.121916,-0.015547,-0.135929,-0.176284,0.048698,0.140964,0.032094,-0.126786,-0.020341,-0.163680,-0.146234,0.157106,-0.131247,-0.130370,0.021853,0.131500,-0.115665,-0.029664,-0.104477,0.037539,-0.068189,-0.278637,-0.085695,-0.053892,-0.177486,0.355539,-0.228967,-0.454070,0.071919,0.168189,-0.231583,0.082886,-0.003650,-0.563445,-0.254626,-0.272752,0.129432,0.041873,-0.112090,-0.158045,0.126229,0.065865,0.092501,-0.159222,-0.005790,0.158246,-0.044084,-0.035540,-0.031785,-0.105618,-0.106318,-0.021923,0.137116,0.235611,-0.053566,0.025399,0.135326,0.100162,0.268788,-0.074157,-0.317583,0.172576,-0.388635,-0.146159,-0.109811,0.029869,-0.038009,0.194869,-0.104636,0.007327,-0.158620,0.005217,-0.012910,0
NONHSAG020876,0.120056,-0.205493,-0.025103,0.171055,-0.198613,-0.014233,0.163849,0.210154,0.169885,0.014037,0.083490,0.248847,0.401799,-0.013830,0.114340,-0.061150,0.099238,0.205948,0.081694,0.120741,0.145089,-0.066357,-0.144395,-0.038047,-0.007853,-0.054170,-0.044926,0.206817,-0.055745,-0.141455,0.139418,-0.056464,-0.021007,-0.056605,0.026454,0.128200,-0.162596,-0.017751,0.067838,-0.205482,-0.089076,0.050400,0.122567,-0.021898,-0.150548,0.020870,-0.203576,0.008072,-0.032904,-0.078722,0.039477,-0.078951,-0.009746,-0.137201,0.060398,-0.095096,-0.165143,-0.146742,-0.260870,0.185332,-0.016404,-0.045544,-0.138897,-0.018312,-0.156475,-0.186866,0.129100,-0.174164,-0.098787,-0.004460,0.283147,-0.155857,0.046711,-0.193913,-0.052309,0.099612,-0.290913,0.068238,0.106635,-0.146094,0.338128,-0.237164,-0.250890,-0.046937,0.022986,-0.166393,0.034252,0.236282,-0.280443,-0.251644,0.009496,0.231400,0.043687,-0.033022,0.012956,0.273726,-0.083059,-0.006765,-0.004090,-0.048858,0.049664,-0.105285,0.214562,-0.008485,0.021964,-0.135845,-0.009330,-0.069152,0.244439,-0.373479,-0.012900,-0.067801,-0.098040,0.239411,-0.050871,0.025376,0.181492,-0.123223,-0.046557,-0.294504,-0.021846,-0.131465,-0.349706,0.160343,0.295722,-0.182666,-0.130216,0.144255,0
NONHSAG037074,0.164315,-0.088602,0.041846,-0.139988,-0.159212,-0.079564,0.255097,0.234116,0.157119,-0.061703,0.282526,0.338731,0.161515,0.068797,0.016829,-0.069777,0.156551,0.278321,0.159627,-0.026214,0.148281,-0.067594,-0.100844,0.096235,-0.052786,-0.114944,-0.030855,0.062935,-0.205076,-0.231106,0.056960,0.010545,-0.165606,0.044168,0.213659,0.107652,-0.326948,-0.059079,-0.075064,-0.035318,-0.013857,0.001900,0.040668,-0.096298,-0.247992,-0.008024,-0.232052,-0.185650,-0.052685,0.002078,0.031340,-0.058845,0.091462,-0.016763,0.118898,-0.083459,-0.272075,-0.176189,-0.171154,0.027540,0.251218,0.050266,-0.144440,0.055719,-0.078253,-0.039144,0.294786,0.054460,0.007160,-0.074393,0.015373,-0.232065,-0.020714,-0.222849,0.050963,0.125255,-0.272314,-0.171432,-0.027517,-0.139478,0.327999,-0.305215,-0.263923,-0.229124,0.065435,-0.071388,0.090909,-0.013063,-0.226436,-0.115525,0.002010,0.061398,0.040082,-0.063575,-0.069653,0.225686,-0.021987,0.035223,-0.113983,0.067408,0.047424,-0.163905,0.030877,-0.051745,-0.030995,-0.074708,-0.057364,0.038755,0.272149,-0.312404,-0.117203,0.217136,0.085036,0.350840,-0.250730,-0.169590,0.108529,-0.228514,-0.141945,-0.210860,-0.025362,-0.186266,-0.257685,0.080650,0.167897,-0.286055,0.000886,0.065251,0
AC016716.1,0.300952,-0.167425,0.030697,0.101082,-0.094762,0.156537,0.187788,0.109309,0.185197,-0.020419,0.072997,0.280747,0.420861,0.097922,0.032187,-0.076625,0.080453,0.151627,0.213404,0.047366,-0.031270,-0.114450,-0.118176,0.071338,-0.060827,-0.118878,-0.076832,0.143937,-0.006496,0.080701,0.065273,-0.160360,-0.106360,-0.130374,0.084644,0.090920,-0.121732,0.048020,0.026354,-0.022139,-0.155136,-0.017405,0.112887,0.039552,-0.113652,-0.124363,-0.265185,-0.065107,-0.062153,0.089299,0.118712,-0.109257,0.059556,-0.231128,0.165250,-0.127041,-0.249068,-0.048517,-0.219883,0.184389,0.021140,-0.114292,-0.165993,0.039590,-0.147030,-0.061561,0.266669,-0.065890,-0.105566,0.249546,0.172479,-0.028071,-0.010301,-0.202787,-0.010367,0.033726,-0.402772,-0.101733,0.017756,-0.217813,0.296626,-0.204383,-0.279271,0.072952,0.009898,-0.149464,0.109059,0.171165,-0.345964,-0.188558,-0.003275,0.335150,0.027993,0.004654,-0.078429,0.127807,-0.077839,-0.000467,-0.077661,-0.033716,0.114400,-0.083625,0.044786,-0.085647,0.016808,-0.125098,-0.155443,-0.066550,0.255734,-0.374160,-0.016432,-0.042506,-0.225837,0.193668,-0.089475,0.006981,0.208904,0.016989,-0.076916,-0.321926,-0.169148,-0.170841,-0.229776,0.018487,0.334380,-0.219161,-0.031243,-0.026282,0
NONHSAG040962,0.234508,-0.108339,0.010309,0.057537,-0.209638,0.043367,0.258624,0.021036,0.135142,0.062142,0.011065,0.319261,0.414707,0.083856,0.029370,-0.106659,0.140075,0.072537,0.009352,0.022592,0.012653,-0.053746,-0.112938,0.235407,-0.022960,-0.144563,-0.114898,0.080483,0.101107,-0.119954,0.105979,-0.078068,-0.056402,0.080741,0.223994,0.067366,-0.137068,0.137834,-0.017992,-0.053433,-0.115228,-0.027790,0.113477,-0.046057,-0.110196,-0.003946,-0.274944,-0.155955,-0.061753,-0.036132,-0.072305,-0.060582,-0.049344,-0.168424,0.088485,-0.073981,-0.049742,-0.110008,-0.258374,0.101914,-0.039787,-0.086431,-0.156367,-0.006462,-0.133994,-0.093107,0.308039,-0.198240,-0.068921,0.060383,0.198189,-0.076184,0.044099,-0.185401,-0.051897,0.043599,-0.377026,-0.002983,0.036880,-0.100669,0.231019,-0.377978,-0.234013,-0.196161,0.152226,-0.260750,0.055627,0.122806,-0.196819,-0.079992,0.070680,0.263364,0.110290,-0.054817,-0.199258,0.191372,-0.118951,0.042442,0.063679,0.005277,0.131384,-0.178490,0.073538,-0.061602,0.102782,-0.182182,0.027404,-0.041891,0.219038,-0.470573,-0.070853,-0.056424,-0.052614,0.247328,-0.125270,0.028185,0.197835,-0.122226,-0.194854,-0.222004,-0.056892,-0.269215,-0.125739,0.059816,0.324392,-0.161086,-0.134798,0.092738,0
RP11-334E6.4,0.239799,-0.124866,-0.043413,-0.119674,-0.264822,-0.069842,0.176395,0.108575,0.095193,0.006580,0.349834,0.334209,0.282071,0.121649,0.058125,-0.160246,0.169965,0.155217,0.003966,0.048584,0.108077,-0.114532,-0.022817,0.088848,-0.110910,-0.055163,-0.164526,0.054124,-0.050488,-0.034606,0.194125,-0.182613,-0.219053,-0.087210,0.056954,0.145970,-0.280027,-0.132825,-0.133946,-0.136890,-0.175919,0.042453,0.147378,0.040992,-0.209666,-0.029299,-0.364502,-0.165986,-0.067764,-0.132838,0.003718,-0.239435,0.031136,-0.033838,0.091153,-0.117180,-0.256436,-0.167208,-0.117502,-0.099272,0.127816,-0.032111,-0.155377,0.080486,-0.096978,-0.022473,0.242928,0.077106,0.088876,-0.045882,0.074528,0.011064,-0.030448,-0.144351,0.022229,0.141767,-0.229089,-0.154024,-0.147139,-0.208239,0.250971,-0.316588,-0.162256,-0.081614,0.104374,-0.155102,0.038151,0.031092,-0.323309,-0.130581,-0.023658,0.281074,0.061655,-0.079834,-0.028822,0.124095,-0.147607,0.087517,-0.022311,-0.050275,-0.013121,-0.218276,0.092082,-0.012678,-0.041781,-0.121627,-0.053706,0.107125,0.250117,-0.208526,-0.148226,0.133374,0.039087,0.153834,-0.093345,-0.079960,0.111655,-0.298963,-0.086825,-0.165393,-0.012441,-0.107379,-0.179900,-0.076995,0.214161,-0.226288,0.049330,0.022245,0
NONHSAG049121,0.237815,-0.051665,0.077810,-0.063542,-0.124513,0.008583,0.296454,0.110352,0.227087,0.071714,0.214501,0.460848,0.224973,0.109936,0.191297,-0.057972,0.224673,0.155056,0.181970,0.014024,0.110670,-0.148035,-0.067333,-0.056429,-0.066887,-0.027822,-0.154699,0.166067,-0.032766,-0.128272,-0.050991,-0.148191,-0.275772,0.045148,0.127421,0.209010,-0.267741,-0.205493,-0.015455,-0.003602,0.073895,-0.032136,0.104949,-0.041252,-0.279331,-0.076969,-0.200964,-0.124943,-0.213732,-0.080128,0.018341,-0.107552,0.155204,0.122443,0.127848,-0.117483,-0.296873,-0.206998,-0.252558,0.026265,0.134033,-0.085714,-0.091057,0.168201,-0.108496,-0.126596,0.368178,-0.020337,-0.003928,-0.023095,0.014796,0.042835,-0.033963,-0.192574,0.012989,0.143035,-0.269383,-0.119662,0.035444,-0.151736,0.160014,-0.152097,-0.214963,-0.068997,0.213360,-0.119622,0.053459,0.089203,-0.343019,-0.158744,-0.093116,0.195200,0.011254,0.032198,-0.150070,0.215184,-0.031544,-0.018629,-0.055381,-0.057611,0.157838,-0.071999,0.145668,0.041648,-0.075213,-0.074424,-0.041924,0.049418,0.171924,-0.215193,-0.049191,0.119374,-0.044599,0.241204,-0.124806,-0.150902,0.242395,-0.156216,-0.089972,-0.123060,0.048354,-0.178296,-0.193333,0.107716,0.200405,-0.250210,0.028313,0.002259,0
